",,,,,
Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Postes Approuvés"
Colombie-Britannique,"     Haut salaire","Vetro Installs Ltd","New Westminster, BC V3M 2Y6",7292-Vitriers,3
Colombie-Britannique,"     Haut salaire","Vibrant Glass Ltd.","Surrey, BC V3W 4N6",7292-Vitriers,1
Colombie-Britannique,"     Haut salaire","Victoria Beijing Chinese School LTD.","west vancouver, BC V7T 1B9","4021-Enseignants au niveau collégial et autres instructeurs en formation professionnelle",1
Colombie-Britannique,"     Haut salaire","Villa Roofing & Sheet Metal Ltd","Vancouver, BC V5X 3S7","7291-Couvreurs et poseurs de bardeaux",3
Colombie-Britannique,"     Haut salaire","Vinayak Holdings Ltd.","Coquitlam, BC V3K 3P4","3213-Technologues en santé animale et techniciens vétérinaires",1
Colombie-Britannique,"     Haut salaire","Visionary Collective Incorporated","Kelowna, BC V1Y 6N2","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
Colombie-Britannique,"     Haut salaire","Vlad Construction Corp","Coquitlam, BC V3K 4L6",7271-Charpentiers-menuisiers,1
Colombie-Britannique,"     Haut salaire","VM Forming Ltd.","Surrey, BC V3R 1V7",7271-Charpentiers-menuisiers,2
Colombie-Britannique,"     Haut salaire","VM's Art of Installation Ltd","Kelowna, BC V1Y 0B5","0621-Directeurs - commerce de détail et de gros",1
Colombie-Britannique,"     Haut salaire","Walter Allen Enterprises Inc.","Fort St. John, BC V1J 0P6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
Colombie-Britannique,"     Haut salaire","Watson Enterprises Inc.","Richmond, BC V6V 2Z5","0113-Directeurs des achats",1
Colombie-Britannique,"     Haut salaire","WB Trading Ltd.","Vancouver, BC V5M 3H9","0621-Directeurs - commerce de détail et de gros",1
Colombie-Britannique,"     Haut salaire","Wedge Rafting LTD","Whistler, BC V8E 1B8","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",4
Colombie-Britannique,"     Haut salaire","Well Being Enterprises Ltd.","Surrey, BC V3S 2X1","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,"     Haut salaire","Well Being Enterprises Ltd.","Surrey, BC V3S 2X1","7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd",1
Colombie-Britannique,"     Haut salaire","Wescor Contracting Ltd.","Victoria, BC V8T 4K2","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",6
Colombie-Britannique,"     Haut salaire","West Coast FoodPak Systems Ltd","Vancouver, BC V6A 1M4","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,"     Haut salaire","West Coast Home and Truss Ltd.","Surrey, BC V3V 4G1","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
Colombie-Britannique,"     Haut salaire","West Coast Panel Cutter Inc","Surrey, BC V3V 4Z2",7271-Charpentiers-menuisiers,1
Colombie-Britannique,"     Haut salaire","WEST DEMOLITION SERVICES LTD.","SURREY, BC V3X 2H5","7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd",2
Colombie-Britannique,"     Haut salaire","Westcan Scaffolding Inc.","New Westminster, BC V3L 1A6",7271-Charpentiers-menuisiers,1
Colombie-Britannique,"     Haut salaire","Western Coast Enterprise Ltd.","Richmond, BC V7A 4Z1","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
Colombie-Britannique,"     Haut salaire","Western Force Transport Inc.","Abbotsford, BC V2T 6S8","7511-Conducteurs de camions de transport",10
Colombie-Britannique,"     Haut salaire","Weston Wall Systems Ltd.","Coquitlam, BC V3K 6V2",7271-Charpentiers-menuisiers,1
Colombie-Britannique,"     Haut salaire","Weston Wall Systems Ltd.","Coquitlam, BC V3K 6V2","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
Colombie-Britannique,"     Haut salaire","Westwood Drywall Ltd.","Surrey, BC V3W 4C9",7271-Charpentiers-menuisiers,1
Colombie-Britannique,"     Haut salaire","WET Global Financial Services Corp.","Burnaby, BC V5C 6C6","0125-Directeurs d'autres services aux entreprises",1
Colombie-Britannique,"     Haut salaire","White Rock Indian Flavours Ltd.","White Rock, BC V4B 2P6",6322-Cuisiniers,2
Colombie-Britannique,"     Haut salaire","White Touch Drywall Ltd","DELTA, BC V4C 2C7",7271-Charpentiers-menuisiers,1
Colombie-Britannique,"     Haut salaire","White Van Logistics Ltd","SURREY, BC V3W 3E9","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",2
Colombie-Britannique,"     Haut salaire","White Van Logistics Ltd","SURREY, BC V3W 3E9","1241-Adjoints administratifs",1
Colombie-Britannique,"     Haut salaire","WINNER SPORTSWEAR LTD","Vancouver, BC V6A 1Z4","9217-Surveillants dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir",1
Colombie-Britannique,"     Haut salaire","Wireless World Solutions Ltd.","Abbotsford, BC V2T 3T8","0621-Directeurs - commerce de détail et de gros",1
Colombie-Britannique,"     Haut salaire","Woori Metal Canada Inc","Port Coquitlam, BC V3C 1N1","1123-Professionnels en publicité, en marketing et en relations publiques",1
Colombie-Britannique,"     Haut salaire","World Famous Chicken World Ltd","surrey, BC V3V 6A8","9462-Bouchers industriels, dépeceurs-découpeurs de viande, préparateurs de volaille et personnel assimilé",1
Colombie-Britannique,"     Haut salaire","WTC Group Inc.","DELTA, BC V3M 6V1","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,"     Haut salaire","Wynker Brothers Exteriors & Manufacturing Ltd.","Chilliwack, BC V2P 6H4","7291-Couvreurs et poseurs de bardeaux",2
Colombie-Britannique,"     Haut salaire","X L I Logistics Inc","Surrey, BC V4N 3K8","7511-Conducteurs de camions de transport",4
Colombie-Britannique,"     Haut salaire","Xinricun Catering Group Canada Inc","Richmond, BC V7C 0B1","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
Colombie-Britannique,"     Haut salaire","Y&B Concrete Inc","Abbotsford, BC V2S 4X2","7282-Finisseurs de béton",1
Colombie-Britannique,"     Haut salaire","YAMATO LANDSCAPING INC.","SURREY, BC V4N 3H6","2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture",1
Colombie-Britannique,"     Haut salaire","Yeni Education (Richmond) Limited","Richmond, BC V6X 3Y2","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
Colombie-Britannique,"     Haut salaire","Yi Fang Taiwan Fruit Tea ( Canada) Ltd","Vancouver, BC V6G 1C9","0631-Directeurs de la restauration et des services alimentaires",1
Colombie-Britannique,"     Haut salaire","Yogi’s Kitchen Food Services Limited","Surrey, BC V3T 2X1","1221-Agents d'administration",1
Colombie-Britannique,"     Haut salaire","Yogi’s Kitchen Food Services Limited","Surrey, BC V3T 2X1","1222-Adjoints de direction",1
Colombie-Britannique,"     Haut salaire","YOUNG BOY DRYWALL LTD.","SURREY, BC V3Z 1C5","7294-Peintres et décorateurs (sauf décorateurs d'intérieur)",1
Colombie-Britannique,"     Haut salaire","Young Guns Container Crew Corp","Surrey, BC V3T 4H4","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",5
Colombie-Britannique,"     Haut salaire","Yulu Public Relations Inc","Vancouver, BC V6B 1A1","1123-Professionnels en publicité, en marketing et en relations publiques",1
Colombie-Britannique,"     Haut salaire","Yummy Foods Holdings Inc","Terrace, BC V8G 1R1","0631-Directeurs de la restauration et des services alimentaires",1
Colombie-Britannique,"     Haut salaire","Zaika Tastes of India Ltd","Abbotsford, BC V2S 2B7",6322-Cuisiniers,2
Colombie-Britannique,"     Haut salaire","Zedex enterprises Ltd","Prince Rupert, BC V8J 1H8","6315-Surveillants des services de nettoyage",1
Colombie-Britannique,"     Haut salaire","ZELCO PAINTING LTD.","Surrey, BC V3S 7M8","7294-Peintres et décorateurs (sauf décorateurs d'intérieur)",1
Colombie-Britannique,"     Haut salaire","Zen Tea House Ltd","White Rock, BC V4B 1V1","0631-Directeurs de la restauration et des services alimentaires",1
Colombie-Britannique,"     Haut salaire","ZIB Construction Co.","Delta, BC V4E 2N2",7271-Charpentiers-menuisiers,2
Colombie-Britannique,"     Haut salaire","ZMF Auto Solutions Ltd.","Coquitlam, BC V3K 1R1","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
Colombie-Britannique,"   Bas salaire"," Shreeswaminarayan Food Inc","Nelson, BC V1L 3X7","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0691877 B.C. LTD.","Vancouver, BC V5P 1J8",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","0693642 B.C. LTD","Coquitlam, BC V3B 5R5",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0704250 BC Ltd.","Burnaby, BC V5H 2G3",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0704250 BC Ltd.","Burnaby, BC V5H 2G3","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
Colombie-Britannique,"   Bas salaire","0706925 BC LTD.","MAPLE RIDGE, BC V2X 2R2",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0722767 BC Ltd","Vancouver, BC V6B 3N6","6211-Superviseurs des ventes - commerce de détail",2
Colombie-Britannique,"   Bas salaire","0740792 BC LTD","Burnaby, BC V5B 1S2","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0748085 BC Ltd.","Vancouver, BC V6M 1Y8","6211-Superviseurs des ventes - commerce de détail",1
Colombie-Britannique,"   Bas salaire","0762616 BC Ltd","Kelowna, BC V1Y 6N2","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0788191 BC Ltd","Vancouver, BC V6Z 1X9",6322-Cuisiniers,5
Colombie-Britannique,"   Bas salaire","0805693 BC Ltd.","Radium Hot Springs, BC V0A 1M0","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0806352 BC Ltd","Richmond, BC V7E 3A7",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0816130 BC Ltd","Kelowna, BC V1V 1S1","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0816130 BC Ltd","Kelowna, BC V1V 1S1",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0829882 BC Ltd","Vancouver, BC V6K 2H3",6332-Boulangers-pâtissiers,1
Colombie-Britannique,"   Bas salaire","0832305 BC Ltd DBA Subway","Surrey, BC V3Z 7E1","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0846236 B.C Ltd.","Surrey, BC V3X 1B7","7611-Aides de soutien des métiers et manoeuvres en construction",4
Colombie-Britannique,"   Bas salaire","0849488 BC LTD","Saanich, BC V8Z 0B9",6322-Cuisiniers,4
Colombie-Britannique,"   Bas salaire","0852069 BC LTD.","Valemount, BC V0E 2Z0","6312-Gouvernants principaux",1
Colombie-Britannique,"   Bas salaire","0852905 B.C. Ltd.","Vancouver, BC V6J 1W6",6332-Boulangers-pâtissiers,1
Colombie-Britannique,"   Bas salaire","0857998 B.C. LTD.","Vancouver, BC V6E 1N4","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0861768 B.C. Ltd.","Vancouver, BC V6E 4J6","6316-Surveillants des autres services",1
Colombie-Britannique,"   Bas salaire","0863253 BC LTD","West Kelowna, BC V4T 2P3","6311-Superviseurs des services alimentaires",7
Colombie-Britannique,"   Bas salaire","0876583 B.C. Ltd.","Abbotsford, BC V2S 5A1","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0885611 BC LTD","Merritt, BC V1K 1C4",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0890207 BC Ltd","Hope, BC V0X 1L4","6311-Superviseurs des services alimentaires",3
Colombie-Britannique,"   Bas salaire","0894000 BC LTD","VANCOUVER, BC V6A 1A4","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0894546 BC Ltd","Vancouver, BC V6E 1A3",6322-Cuisiniers,5
Colombie-Britannique,"   Bas salaire","0896328 B.C. LTD.","North Vancouver, BC V7P 2S6","4214-Éducateurs et aides-éducateurs de la petite enfance",2
Colombie-Britannique,"   Bas salaire","0902356 BC Ltd","Nelson, BC V1L 6B9","6211-Superviseurs des ventes - commerce de détail",1
Colombie-Britannique,"   Bas salaire","0913843 B.C. LTD.","Saanich, BC V8X 4Y9",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","0914723 B.C.LTD dba HOT HOUSE PIZZA","VICTORIA, BC V8V 3X6",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0916085 BC LTD","Richmond, BC V6X 4B5","6513-Serveurs d'aliments et de boissons",1
Colombie-Britannique,"   Bas salaire","0936815 B.C. Ltd.","Kamloops, BC V2C 2A5",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0943749 BC LTD","Nanaimo, BC V9T 4Z4",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0944075 BC Ltd","Vancouver, BC V6Z 1E4",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","0947799 B.C. Ltd.","Victoria, BC V8T 1P7",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0950223 BC LTD.  D.B.A. Browns Town Centre","Coquitlam, BC V3B 0J1",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","0957713 BC Ltd.","Vancouver, BC V6M 1Z1","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","0957713 BC Ltd.","Vancouver, BC V6M 1Z1",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0967985 B.C. Ltd.","Kelowna, BC V1Y 6G1","6211-Superviseurs des ventes - commerce de détail",1
Colombie-Britannique,"   Bas salaire","0984815 BC Ltd.","Pitt Meadows, BC V3Y 2H6",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","0987314 B.C. Ltd.","Victoria, BC V8Z 0B9",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","0991476 B.C. LTD.","PRINCE GEORGE, BC V2M 2M2",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","0993475 BC Ltd.","Coquitlam, BC V3K 6A6","6312-Gouvernants principaux",1
Colombie-Britannique,"   Bas salaire","0999837 BC Ltd.","Chilliwack, BC V2R 0P9","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","1003730 BC LTD","Terrace, BC V8G 5S6","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","1006771 BC LTD","PORT COQUITLAM, BC V3B 0G6","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","101107381 Enterprise Ltd.","Surrey, BC V3T 2W5",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1013319 B.C. Ltd.","Victoria, BC V9A 7N6",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","1020843 Ontario Inc.","Surrey, BC V3V 4B9","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
Colombie-Britannique,"   Bas salaire","1021012 BC Ltd","Surrey, BC V3W 1P8",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1024601 B.C. LTD.","Victoria, BC V8Z 3L3",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1024887 BC Ltd.","Vancouver, BC V6B 5S3",6321-Chefs,2
Colombie-Britannique,"   Bas salaire","1024887 BC Ltd.","Vancouver, BC V6B 5S3",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1024917 BC Ltd.","Victoria, BC V9A 7N6",6321-Chefs,1
Colombie-Britannique,"   Bas salaire","1024917 BC Ltd.","Victoria, BC V9A 7N6",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1027150 BC LTD dba SWAD INDIAN KITCHEN","West Vancouver, BC V7V 1J3",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","1030656 BC Ltd.","New Westminster, BC V3L 3W8","4214-Éducateurs et aides-éducateurs de la petite enfance",2
Colombie-Britannique,"   Bas salaire","1037489 B C LTD","Golden, BC V0A 1H2","1241-Adjoints administratifs",1
Colombie-Britannique,"   Bas salaire","1037502 BC Ltd.","New Westminster, BC V3L 3X3",6322-Cuisiniers,3
Colombie-Britannique,"   Bas salaire","10379786 Canada Inc","Richmond, BC V6X 3L8",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1039139 BC LTD.","RICHMOND, BC V6V 0B4",6322-Cuisiniers,3
Colombie-Britannique,"   Bas salaire","1040039 B.C. Ltd","Langley, BC V3A 1K8",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1040756 BC LTD.","Surrey, BC V3R 7P6",6322-Cuisiniers,2
Colombie-Britannique,"   Bas salaire","1043909 BC Ltd","Burnaby, BC V5J 0A6","6513-Serveurs d'aliments et de boissons",1
Colombie-Britannique,"   Bas salaire","1044226 B.C. Ltd.","Surrey, BC V4N 6R4","6211-Superviseurs des ventes - commerce de détail",1
Colombie-Britannique,"   Bas salaire","1044960 BC Ltd.","Langley, BC V3A 0A3","6211-Superviseurs des ventes - commerce de détail",2
Colombie-Britannique,"   Bas salaire","1046101 BC Ltd.","CHILLIWACK, BC V2R 1A3","6311-Superviseurs des services alimentaires",1
Colombie-Britannique,"   Bas salaire","1048868 BC Ltd.","Victoria, BC V8W 1K3",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1052438 BC Ltd.","Abbotsford, BC V2T 4W1",6322-Cuisiniers,1
Colombie-Britannique,"   Bas salaire","1053032 BC Ltd.","Surrey, BC V4P 1M8",6322-Cuisiniers,2
