Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
,,Tricity Cabs Services Ltd,"Coquitlam, BC V3K 6Z3","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
,,Trident Roadlines Inc.,"Surrey, BC V3W 3A8",7511-Conducteurs de camions de transport,5
,,Trinity Aviation Services Ltd,"Surrey, BC V3S 5T1",0911-Directeurs de la fabrication,1
,,Trinity Western University,"Langley, BC V2Y 1Y1",4011-Professeurs et chargés de cours au niveau universitaire,1
,,"True Meaning Productions, Ltd.","Vancouver, BC V5M 2H5",5133-Musiciens et chanteurs,8
,,True North Heli-Skiing Ltd.,"Terrace, BC V8G 4A2",6532-Guides d'activités récréatives et sportives de plein air,1
,,Unique Trucking Ltd.,"Richmond, BC V6V 1M8",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,United Coastal Logistics Ltd.,"Surrey, BC V3W 7X4","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,United Pacific Patrol Ltd.,"Surrey, BC V3W 1E6",1221-Agents d'administration,1
,,,,1241-Adjoints administratifs,1
,,Universal Packaging Inc.,"Vernon, BC V1T 8T2","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,University of British Columbia,"Vancouver, BC V6T 1Z3",1112-Analystes financiers et analystes en placements,1
,,,,4011-Professeurs et chargés de cours au niveau universitaire,3
,,Uppal Building Supplies Ltd,"Surrey, BC V3W 4E8","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Urban Forrest Landscaping Services Ltd.,"Burnaby, BC V5J 3J1",2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture,1
,,Vancity Cabinets Ltd.,"Surrey, BC V3W 8J9",7272-Ébénistes,2
,,Vancouver Print Plus Inc.,"Vancouver, BC V6E 2P4",5241-Designers graphiques et illustrateurs,1
,,Vancouver Pro Pack Trading Inc,"Richmond, BC V6X 2R2","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,Vanderlande Industries Canada Inc.,"Richmond, BC V7B 1K2",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Vard Marine Inc. o/a STX Canada Marine Inc.,"Vancouver, BC V5M 0A5",2132-Ingénieurs mécaniciens,1
,,Venture Elevator Inc,"Prince George, BC V2N 2Z5",7318-Constructeurs et mécaniciens d'ascenseurs,1
,,Venus Drywall Services Ltd.,"Surrey, BC V3S 4P9","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,Vesta Cucine Inc.,"Burnaby, BC V5J 1E9","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,VIP Window Installations Ltd.,"Pitt Meadows, BC V3Y 2H3",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),2
,,Vision Interior Construction Inc.,"New Westminster, BC V3M 4R2",7271-Charpentiers-menuisiers,1
,,Volktrans-Canada Ltd,"Clearwater, BC V0E 1N1",8241-Conducteurs de machines d'abattage d'arbres,1
,,Wang Ga Ma Enterprises Ltd.,"Coquitlam, BC V3K 3V8",0631-Directeurs de la restauration et des services alimentaires,1
,,Watermark Beverages Inc,"Delta, BC V3M 6C4","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",1
,,Watertight Boatworks Inc,"North Vancouver, BC V7P 3H9","7384-Autre personnel des métiers et personnel assimilé, n.c.a.",1
,,Wescon Cedar Products Ltd,"Duncan, BC V9L 6W3",9227-Surveillants dans la fabrication et le montage de produits divers,1
,,Western Pacific Transport Ltd.,"Surrey, BC V3W 1A3",7511-Conducteurs de camions de transport,5
,,Western Transloading Corporation,"Delta, BC V3M 6V1",7611-Aides de soutien des métiers et manoeuvres en construction,4
,,Westview Oriental Restaurant Ltd.,"North Vancouver, BC V7N 4M2",6322-Cuisiniers,2
,,Whistler Blackcomb Employment Corp.,"Whistler, BC V0N 1B4","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",81
,,Whitewater Concrete Ltd.,"Coquitlam, BC V3K 6T2",7271-Charpentiers-menuisiers,7
,,Will-Be-Done Enterprises Ltd,"Penticton, BC V2A 5G4",0631-Directeurs de la restauration et des services alimentaires,1
,,Winter Park Custom Homes Ltd,"Surrey, BC V3S 2Z8",7271-Charpentiers-menuisiers,2
,,Wit Foods Inc.,"Richmond, BC V6W 1J9","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,Wood We Do It Carpentry Ltd.,"Maple Ridge, BC V4R 0B7",7271-Charpentiers-menuisiers,1
,,Xpro Transport Ltd.,"Surrey, BC V3W 1M1",7511-Conducteurs de camions de transport,4
,,Young Brothers Roofing Ltd.,"Surrey, BC V3W 6K7",7291-Couvreurs et poseurs de bardeaux,2
,,Yuxin Global Health Management Ltd,"Port Moody, BC V3H 5E3","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,Zoic Studios BC Inc.,"Vancouver, BC V6B 5C6",5241-Designers graphiques et illustrateurs,1
,   Bas salaire,0345892 BC Ltd,"Kamloops, BC V2C 2A3",6321-Chefs,2
,,0693642 BC Ltd,"Coquitlam, BC V3B 5R5",6322-Cuisiniers,1
,,0695845 BC Ltd.,"Dawson Creek, BC V1G 4Y5","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,0706925 BC Ltd,"Maple Ridge, BC V3V 1C6",0631-Directeurs de la restauration et des services alimentaires,1
,,0782553 BC Ltd,"Kelowna, BC V1X 2P7",6322-Cuisiniers,2
,,0786108 B.C. Ltd.,"Fort Nelson, BC V0C 1R0",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,2
,,,,7514-Chauffeurs-livreurs - services de livraison et de messagerie,1
,,0792431 BC Ltd.,"Vancouver, BC V6B 1Y4",6322-Cuisiniers,1
,,0796493 BC Ltd.,"Vancouver, BC V5Z 3Z1",6322-Cuisiniers,1
,,0811398 BC Ltd.,"Burnaby, BC V5C 0A4",6311-Superviseurs des services alimentaires,1
,,0812171 BC Ltd,"Vancouver, BC V6B 1T2",6211-Superviseurs des ventes - commerce de détail,1
,,0819352 BC Ltd o/a Yoko Sushi,"Coquitlam, BC V3K 3N9",6311-Superviseurs des services alimentaires,1
,,0833224 BC Ltd,"Cranbrook, BC V1C 3S6",6322-Cuisiniers,2
,,0850180 BC Ltd.,"Burnaby, BC V5H 3Z6",6311-Superviseurs des services alimentaires,1
,,0855979 B.C. Ltd.,"Vancouver, BC V6Z 3G8",6322-Cuisiniers,1
,,0862766 BC Ltd. dba Taqwa Halal Foods,"Surrey, BC V4N 1B4","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",2
,,0863253 BC Ltd.,"West Kelowna, BC V4T 2P3",6311-Superviseurs des services alimentaires,8
,,0876583 BC Ltd.,"Abbotsford, BC V2S 5A1",6311-Superviseurs des services alimentaires,1
,,0885035 BC Ltd,"Richmond, BC V6X 2C2",6322-Cuisiniers,1
,,0896328 BC Ltd.,"North Vancouver, BC V7P 2S6",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,0907059 B.C. Ltd. dba Sushi California Japanese Restaurant,"Coquitlam, BC V3J 1N7",6322-Cuisiniers,1
,,0926132 BC Ltd.,"Burnaby, BC V5A 4R4",6322-Cuisiniers,1
,,0931615 BC Ltd.,"Fort St. John, BC V1J 1Z3",6211-Superviseurs des ventes - commerce de détail,1
,,0933809 BC Ltd,"West Vancouver, BC V7T 1B8",0631-Directeurs de la restauration et des services alimentaires,1
,,0934153 BC LTD,"North Vancouver, BC V7G 2C1",6311-Superviseurs des services alimentaires,1
,,0943749 BC Ltd,"Nanaimo, BC V9T 4Z4",6322-Cuisiniers,1
,,0949137 BC Ltd.,"West Kelowna, BC V1Z 4C9",6311-Superviseurs des services alimentaires,7
,,0953634 BC Ltd.,"Fairmont Hot Springs, BC V0B 1L1",6211-Superviseurs des ventes - commerce de détail,1
,,0955337 BC Ltd.,"Surrey, BC V3R 7P6",6322-Cuisiniers,2
,,0957645 BC Ltd.,"Kitimat, BC V8C 1T5",6322-Cuisiniers,1
,,0957713 BC Ltd,"Vancouver, BC V6M 1Z1",6322-Cuisiniers,1
,,0962028 BC Ltd,"Vancouver, BC V5K 2A6",6211-Superviseurs des ventes - commerce de détail,1
,,0968169 BC Ltd.,"Victoria, BC V8V 2G6",6311-Superviseurs des services alimentaires,1
,,0971545 BC Ltd o/a Sushico Japanese Restaurant,"Langley, BC V3A 8R6",6322-Cuisiniers,1
,,0971674 BC Ltd,"Vancouver, BC V5Y 0H1","6562-Esthéticiens, électrolystes et personnel assimilé",1
,,0978073 BC Ltd.,"Abbotsford, BC V2T 0C5",6311-Superviseurs des services alimentaires,1
,,0978194 BC Ltd.,"Abbotsford, BC V2T 0C5",6311-Superviseurs des services alimentaires,2
,,0994782 BC Ltd. o/a Travelodge Parksville,"Parksville, BC V9P 1K8",6312-Gouvernants principaux,1
,,0999333 B.C. Ltd,"Victoria, BC V8V 1T1",6321-Chefs,2
,,0999837 B.C. Ltd.,"Chilliwack, BC V2R 0P9",0631-Directeurs de la restauration et des services alimentaires,1
,,1000673 BC Ltd.,"New Westminster, BC V3L 2B8",4214-Éducateurs et aides-éducateurs de la petite enfance,2
,,1011193 BC Ltd.,"Penticton, BC V2A 5C4",6322-Cuisiniers,1
,,1012048 BC Ltd.,"Hope, BC V0X 1L0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,1014153 BC Ltd,"Burnaby, BC V5H 4M1",6311-Superviseurs des services alimentaires,1
,,1014771 BC Ltd,"Vancouver, BC V5S 1W5",6311-Superviseurs des services alimentaires,1
,,1018533 B.C. Ltd.,"Surrey, BC V4P 1G6",6322-Cuisiniers,1
,,1020215 BC Ltd,"North Vancouver, BC V7M 2E8",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1021742 BC Ltd.,"Coquitlam, BC V3B 1C2",6513-Serveurs d'aliments et de boissons,1
,,1027150 B.C. Ltd,"West Vancouver, BC V7V 1J3",6322-Cuisiniers,1
,,1029910 BC Ltd. o/a So Hyang Korean Cuisine,"Vancouver, BC V5W 3A3",0631-Directeurs de la restauration et des services alimentaires,1
,,1037266 B.C. Ltd.,"Port Moody, BC V3H 2C1",6321-Chefs,3
,,1038325 BC Ltd.,"Vernon, BC V1T 1V9",6311-Superviseurs des services alimentaires,5
,,1040756 BC LTD. o/a Sushi California Japanese Restaurant,"Surrey, BC V3R 7P6",6322-Cuisiniers,2
,,1043489 BC Ltd.,"Richmond, BC V6X 2X9",3232-Praticiens des médecines douces,1
,,1045915 B.C. Ltd.,"Vancouver, BC V6L 2E5",6322-Cuisiniers,1
,,1046340 B.C. Ltd,"West Vancouver, BC V7W 2G9",6311-Superviseurs des services alimentaires,1
,,1046808 BC Ltd.,"Victoria, BC V8V 1L8",6322-Cuisiniers,1
,,1052122 B.C. LTD,"Duncan, BC V9L 3R6",6311-Superviseurs des services alimentaires,1
,,1052638 B.C. LTD,"West Vancouver, BC V7T 2W4",6311-Superviseurs des services alimentaires,3
,,1058084 BC Ltd,"Vancouver, BC V6B 6K3",6322-Cuisiniers,2
,,1061630 BC Ltd,"North Vancouver, BC V7J 0A2",6311-Superviseurs des services alimentaires,2
,,1074055 BC Ltd.,"Vancouver, BC V5K 1Z5",6322-Cuisiniers,1
,,1074283 BC Ltd,"Chilliwack, BC V2P 2M3",6322-Cuisiniers,1
,,1076925 BC Ltd.,"Kelowna, BC V1W 4X6",6211-Superviseurs des ventes - commerce de détail,1
,,1078383 BC Ltd.,"Vernon, BC V1T 5N5",6322-Cuisiniers,1
,,1081006 B.C. Ltd,"Vancouver, BC V6H 3S2","6344-Bijoutiers, réparateurs de bijoux, horlogers-rhabilleurs et personnel assimilé",1
,,1083034 B.C. Ltd.,"Salmon Arm, BC V1E 4H8",6332-Boulangers-pâtissiers,1
,,1084017 B.C. Ltd.,"Victoria, BC V8W 1Z4",0631-Directeurs de la restauration et des services alimentaires,1
,,1086674 BC Ltd. o/a Days Inn & Suites,"Revelstoke, BC V0E 2S0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,1092100 BC Ltd,"Richmond, BC V6Y 1S9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,1092650 BC Ltd,"Sicamous, BC V0E 2V0",6531-Guides touristiques et guides itinérants,1
,,1093902 BC Ltd.,"Victoria, BC V8P 2A5",6322-Cuisiniers,1
,,1095166 BC Ltd.,"Surrey, BC V3W 4Z9",6322-Cuisiniers,1
,,1095870 B.C. Ltd,"Delta, BC V4C 6R4",6322-Cuisiniers,1
,,1096128 BC LTD,"Vancouver, BC V6S 2G5",6322-Cuisiniers,3
,,1096741 BC Ltd,"Vancouver, BC V5M 2A1",6322-Cuisiniers,1
,,1105541 BC Ltd o/a Royal Zayka,"Campbell River, BC V9W 2R1",6311-Superviseurs des services alimentaires,1
,,1107702 BC Ltd.,"Surrey, BC V3R 7Z1",6322-Cuisiniers,1
,,1108362 BC Ltd,"Vancouver, BC V5X 0C8","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,1110404 BC Ltd.,"Vancouver, BC V5Y 1R2",6322-Cuisiniers,1
,,1110794 B.C. Ltd.,"Langley, BC V3A 4G4",6322-Cuisiniers,1
,,1113161 B.C. Ltd.,"Boston Bar, BC V0K 1C0",6322-Cuisiniers,1
,,1114642 B.C. Ltd,"Revelstoke, BC V0E 2S0",6322-Cuisiniers,1
,,1124614 BC Ltd.,"Victoria, BC V8P 5T7",0631-Directeurs de la restauration et des services alimentaires,1
,,1843716 Alberta LTD,"Chilliwack, BC V4Z 1K7",6525-Réceptionnistes d'hôtel,1
,,2909731 Canada Inc.,"Victoria, BC V8W 2K6",6211-Superviseurs des ventes - commerce de détail,1
,,368873 BC Ltd,"Surrey, BC V3R 9P4",6322-Cuisiniers,2
,,370591 BC Ltd,"Burnaby, BC V5C 3Z6",6322-Cuisiniers,1
,,412049 BC Ltd,"Kelowna, BC V1Y 6E8","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,451996 BC Ltd.,"Vancouver, BC V6K 2H2",6211-Superviseurs des ventes - commerce de détail,1
,,496467 BC Ltd.,"Dawson Creek, BC V1G 4Y5",6322-Cuisiniers,7
,,509688 BC Ltd dba C-Lovers Fish and Chips,"Langley, BC V3A 4E7",6322-Cuisiniers,2
,,555 Pizza Ltd.,"Surrey, BC V3V 4B5",6311-Superviseurs des services alimentaires,1
,,586219 BC Ltd,"Abbotsford, BC V3A 4E7",6322-Cuisiniers,2
,,599216 BC Ltd.,"Smithers, BC V0J 2N0",6322-Cuisiniers,2
,,643552 BC Ltd.,"Brackendale, BC V0N 1H0",6211-Superviseurs des ventes - commerce de détail,1
,,669743 B.C. Ltd.,"Richmond, BC V6X 0B9",6332-Boulangers-pâtissiers,6
,,682282 B.C. Ltd,"Burnaby, BC V3N 4R7","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,889914 AB Ltd.,"Delta, BC V4M 0B3",6311-Superviseurs des services alimentaires,1
,,A J Framing Ltd.,"Surrey, BC V3V 7A9",7611-Aides de soutien des métiers et manoeuvres en construction,1
,,A Taste of Punjab Restaurant Ltd.,"Surrey, BC V3T 4G1",6322-Cuisiniers,1
,,A1 Kahlon Construction Ltd.,"North Vancouver, BC V7R 3E4",7611-Aides de soutien des métiers et manoeuvres en construction,1
,,Aaghaaz Holding Ltd,"Aldergrove, BC V4W 3Z6",6311-Superviseurs des services alimentaires,1
,,Absorbent Mind Montessori Group Daycare,"Vancouver, BC V6P 2M9",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Accurate Aluminum Ltd.,"Burnaby, BC V5E 1C4",9612-Manoeuvres en métallurgie,1
,,Ace Okoman Holdings Ltd.,"Burnaby, BC V3J 7T9",6322-Cuisiniers,1
,,African Superstore Ltd,"Surrey, BC V3T 2X6",6611-Caissiers,2
,,Ahn's Restaurant Inc.,"Courtenay, BC V9N 8Z8",6311-Superviseurs des services alimentaires,1
,,,,6513-Serveurs d'aliments et de boissons,1
,,Akash Meat Shop & Restaurant Ltd.,"Surrey, BC V3W 0E6",6311-Superviseurs des services alimentaires,1
,,AKP Services Ltd.,"Port Alberni, BC V9Y 7M9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
,,Aldergrove Tomo Sushi Ltd.,"Aldergrove, BC V4W 2Z7",6322-Cuisiniers,1
,,Ali Baba Pizza Mayfair,"Victoria, BC V8W 1G9",6311-Superviseurs des services alimentaires,2
,,ALLIANCE CABINET DOORS LTD.,"Surrey, BC V3S 1X7",6211-Superviseurs des ventes - commerce de détail,1
,,Alpine Building Maintenance Inc,"Delta, BC V4G 0A4",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,15
,,AM Cakes Inc.,"Vancouver, BC V6R 2B7",6311-Superviseurs des services alimentaires,1
,,Amron's Gourmet Meats Ltd.,"Richmond, BC V7C 5K1","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,Anand Masonry Ltd,"Surrey, BC V3W 2E7",7611-Aides de soutien des métiers et manoeuvres en construction,2
,,Anie's Pizza Bakery Inc,"Cache Creek, BC V0K 1H0",6322-Cuisiniers,1
,,Anojan Enterprises Ltd.,"Vancouver, BC V5S 1X2",6311-Superviseurs des services alimentaires,2
,,ARA Truck & Trailer Repair Ltd.,"Abbotsford, BC V2T 0C4",1311-Techniciens en comptabilité et teneurs de livres,1
,,Aspen Foods Ltd.,"Kelowna, BC V1X 6A2",6322-Cuisiniers,1
,,Baba Sweets and Meat Shop Ltd,"Delta, BC V4C 6R8",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,2
,,Baby Steps Childcare LTD.,"Richmond, BC V6X 3T9",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Badyal & Bahia Ent. Ltd,"Chilliwack, BC V2R 5M4",6311-Superviseurs des services alimentaires,1
,,,,"6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
,,Bamboo Shrimp Marketing Ltd,"Vancouver, BC V6B 2B2",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,2
,,Bangkok City Cafe,"Vancouver, BC V6K 1R3",6322-Cuisiniers,1
,,Bashu Sichuan Restaurant Ltd.,"Vancouver, BC V6J 1X6",6322-Cuisiniers,2
,,Basil Leaf Enterprises Ltd.,"Kelowna, BC V1V 2J9",6311-Superviseurs des services alimentaires,1
,,Bauguette Bistro Inc.,"Vancouver, BC V6G 2M9",6311-Superviseurs des services alimentaires,1
,,BBK Food Enterprise Ltd.,"Coquitlam, BC V3B 6S2",6322-Cuisiniers,1
,,Bbong Korean Restaurant Ltd.,"Coquitlam, BC V3K 3V8",6311-Superviseurs des services alimentaires,1
,,Bella Balloon Childcare Centre Inc.,"North Vancouver, BC V7N 2N7",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Benkei Ramen (Crossroads) Corporation,"Vancouver, BC V5Z 0B4",6311-Superviseurs des services alimentaires,1
,,Benkey Sushi Japanese Restaurant,"Aldergrove, BC V4W 3N5",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,Big Bang Bagels Ltd.,"Fernie, BC V0B 1M0",6311-Superviseurs des services alimentaires,1
,,Bison Group Management LTD,"Pemberton, BC V0N 2L0",6525-Réceptionnistes d'hôtel,1
,,Blakely Enterprises Inc,"Revelstoke, BC V0E 2S0",6311-Superviseurs des services alimentaires,3
,,Breakfast Table Eatery Group Ltd.,"Vancouver, BC V6H 1H6",6322-Cuisiniers,1
,,Breka Downtown Bakery & Cafe Inc.,"Vancouver, BC V6E 1Y4",6311-Superviseurs des services alimentaires,1
,,Brink Forest Products Ltd,"Prince George, BC V2L 5S8",9437-Opérateurs de machines à travailler le bois,15
,,BS4U Japanese Restaurant Ltd,"Vancouver, BC V5N 1W1",6311-Superviseurs des services alimentaires,1
,,BTG Brands Inc.,"Kelowna, BC V1Y 1Z4",6322-Cuisiniers,1
,,Bull Enterprise Ltd,"Vancouver, BC V6E 2B1",6322-Cuisiniers,1
,,BWK Restaurant Ltd.,"Vancouver, BC V5V 3P1",6322-Cuisiniers,2
,,C&E Enterprises Ltd.,"Vancouver, BC V5Z 2X8",6322-Cuisiniers,1
,,Canadian College Of Shiatsu Therapy,"North Vancouver, BC V7M 2E8",3232-Praticiens des médecines douces,1
,,Cariboo Helicopter Skiing (88) Ltd.,"Blue River, BC V0E 1J0","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",3
,,Case World Enterprises Ltd,"Surrey, BC V3V 5M6",6211-Superviseurs des ventes - commerce de détail,1
,,CEG Investments Ltd,"Kelowna, BC V1Y 8B7",6341-Coiffeurs et barbiers,1
,,Cheakamus Adventures Inc.,"Whistler, BC V0N 1B4","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",1
,,Cheng Lung Hou Enterprises Ltd o/a Chili House Restaurant,"Surrey, BC V3S 6K7",6322-Cuisiniers,1
