Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"British Columbia                                                           ","Low Wage","New Future Immigration Services Ltd.","Vancouver, BC V6C 3E8","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","Low Wage","NYKS TRADING INC.","Richmond, BC V7E 1G2","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","OM.SAI SWEET SHOP LTD.","Surrey, BC V3V 4B9",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage","On Road driving school corp.","vancouver, BC V5V 3E3","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","Pacific Atlantic Freight Systems Inc","Surrey, BC V4N 0B8","13201-Production and transportation logistics coordinators",Unknown,1,1
"British Columbia                                                           ","Low Wage","Pacific Logistics Solution Inc.","Coquitlam, BC V3B 7A2","73300-Transport truck drivers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Panesar Kitchen Cabinets Ltd.","Surrey, BC V3V 1Y2","75101-Material handlers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Peace Park Developments Ltd","Surrey, BC V3S 8N9","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","Pepperich Pizza Ltd","Vernon, BC V1T 2T2",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage","PIZZA FOLK FOOD LTD.","Vancouver, BC V6Z 2R6","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","PK Granville Food Inc","VANCOUVER, BC V6Z 1K7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","PT Papertech Inc","North Vancouver, BC V7L 1B4","22311-Electronic service technicians (household and business equipment)",Unknown,1,1
"British Columbia                                                           ","Low Wage","purple one nail salon ltd","surrey, BC V4N 0X8","63211-Estheticians, electrologists and related occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","RANA'S INDIAN FUSION RESTAURANT LTD","CHILLIWACK, BC V2P 2P6","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","RAYCO STEEL LTD.","SPARWOOD, BC V0B 2G1","95101-Labourers in metal fabrication",Unknown,1,1
"British Columbia                                                           ","Low Wage","RB FRONTLINE SECURITY LTD.","BURNABY, BC V5G 4L7","64410-Security guards and related security service occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","Restruction Building Services Ltd.","SURREY, BC V4A 2H9",72310-Carpenters,Unknown,1,5
"British Columbia                                                           ","Low Wage","Rex Moving and Delivery Inc","Burnaby, BC V3N 2G8","73200-Residential and commercial installers and servicers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Rhino Exteriors LTD.","Nanaimo, BC, BC V9R 1M5","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Richmond Sweets","Port Coquitlam, BC V3B 8B2","62020-Food service supervisors",Unknown,1,8
"British Columbia                                                           ","Low Wage","Royalty Drywall Corporation","Surrey, BC V3W 3J7","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","RUTHERKIM CLEANING CORP.","New Westminster, BC V3M 1W4","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage","Sachar Physiotherapy Inc.","Surrey, BC V3R 1W2","32109-Other technical occupations in therapy and assessment",Unknown,1,1
"British Columbia                                                           ","Low Wage","SALFORD&CO CLEANING LTD.","Burnaby, BC V5H 2Z2","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage","Sangha Labour Contractor Ltd","Surrey, BC V3S 9K6","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","SBMC HOLDINGS LTD.","Victoria, BC V9B 1J2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
"British Columbia                                                           ","Low Wage","Scratch Studio Production Ltd","Abbotsford, BC V2T 0G6","53111-Motion pictures, broadcasting, photography and performing arts assistants and operators",Unknown,1,1
"British Columbia                                                           ","Low Wage","SHAAN COLLECTIONS LTD","SURREY, BC V3W 0E6","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","Shaan Construction Ltd.","Surrey - BC, BC V3R 0M1","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage","Shaan's Hair Studio Ltd","Abbotsford, BC V2T 1T3","63210-Hairstylists and barbers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Sherrill Sirrs Inc.","Vancouver, BC V6J 4X9","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Shion Canada Immigration Ltd.","Port Coquitlam, BC V3B 1W4","14100-General office support workers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Shrijee Enterprises Ltd","Surrey, BC V4N 0N9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","Sidhu Pro Construction Ltd.","Delta, BC V4C 4J9","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Simplex Security Ltd.","Burnaby, BC V5J 0B3","62029-Other services supervisors",Unknown,1,2
"British Columbia                                                           ","Low Wage","SKYN WAX BAR LTD.","BURNABY, BC V3N 3M4","63210-Hairstylists and barbers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Small Victory Bakery (Granville)","DELTA, BC V4G 1A3","65201-Food counter attendants, kitchen helpers and related support occupations",Corporation,2,2
"British Columbia                                                           ","Low Wage","Sonu Franchising Inc.","Delta, BC V4C 6R8","65329-Other service support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","SPEEDHAUL TRUCKING INC.","Abbotsford, BC V4X 1L3","65311-Specialized cleaners",Unknown,1,1
"British Columbia                                                           ","Low Wage","Spirit Ridge Owner Association","Osoyoos, BC V0H 1V6","62021-Executive housekeepers",Unknown,1,3
