Province/Territory,"Program Stream","Employer ","Address ","Occupation ","Approved Positions"
"British Columbia","Low Wage","MALTWOOD VILLAGE ENTERPRISES LTD","Victoria, BC V8Z 3G1",6322-Cooks,3
"British Columbia","Low Wage","Manav Damp Proofing Ltd.","Surrey, BC V3X 0G7","7611-Construction trades helpers and labourers",1
"British Columbia","Low Wage","Marathon Homes Ltd","Surrey, BC V3Z 0Z5","7611-Construction trades helpers and labourers",1
"British Columbia","Low Wage","Marutama Food Services Ltd.","Vancouver, BC V6G 2J6",6321-Chefs,1
"British Columbia","Low Wage","Marutama Food Services Ltd.","Vancouver, BC V6G 2J6",6322-Cooks,1
"British Columbia","Low Wage","MASALA ART LTD.","Abbotsford, BC V2T 1W8",6322-Cooks,2
"British Columbia","Low Wage","Masita Korean Cuisine Ltd.","Burnaby, BC V5E 1C5",6322-Cooks,2
"British Columbia","Low Wage","Mauve Hair & Beauty Ltd.","Richmond, BC V6Y 4M8","6341-Hairstylists and barbers",1
"British Columbia","Low Wage","Maxi Maid Services (1998) Ltd","Kelowna, BC V1W  2M","6731-Light duty cleaners",1
"British Columbia","Low Wage","McT&T Foods LTD","Kelowna, BC V1X 6B4","6311-Food service supervisors",1
"British Columbia","Low Wage","Meadow Sushi","Pitt Meadows, BC V3Y 2E9",6322-Cooks,1
"British Columbia","Low Wage","Meat Lovers Dining Ltd.","Richmond, BC V6X 2A4",6322-Cooks,2
"British Columbia","Low Wage","Mediterra Foods Co Ltd","Vancouver, BC V5Y 1P4",6332-Bakers,1
"British Columbia","Low Wage","Mega Japanese Restaurant Ltd.","Richmond, BC V7E 2Y4",6322-Cooks,1
"British Columbia","Low Wage","Megrez Consultants Ltd","Vancouver, BC V6B 1T6","1242-Legal administrative assistants",1
"British Columbia","Low Wage","METRO PIZZA FACTORY LTD.","Coquitlam, BC V3J 3X4",6322-Cooks,1
"British Columbia","Low Wage","Metropolis Chicken Foods Inc.","Burnaby, BC V5H 4P1","6311-Food service supervisors",1
"British Columbia","Low Wage","Mika Does Makeup Inc","Vancouver, BC V6Z 1Z7","6341-Hairstylists and barbers",1
"British Columbia","Low Wage","Mild Chili Indian Cuisine Ltd.","Prince George, BC V2L 3X3",6322-Cooks,2
"British Columbia","Low Wage","Mimora Holding Inc.","Vancouver, BC V6G 1C3",6332-Bakers,1
"British Columbia","Low Wage","Minami Restaurant Ltd.","Vancouver, BC V6B 2T9",6321-Chefs,1
"British Columbia","Low Wage","Mirage Parlour Ltd.","Abbotsford, BC V2T 4V6","6341-Hairstylists and barbers",3
"British Columbia","Low Wage","Misha Zibin Society","Grand Forks, BC V0H 1H5","4412-Home support workers, housekeepers and related occupations",1
"British Columbia","Low Wage","MJM Furniture Center Limited","Surrey, BC V3W 6Y3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
"British Columbia","Low Wage","Momo Sushi Café Ltd.","Kelowna, BC V1Y 6N6",6322-Cooks,1
"British Columbia","Low Wage","Momo Sushi Mission Kelowna Ltd.","Kelowna, BC V1Y 1W3","6311-Food service supervisors",1
"British Columbia","Low Wage","Mona Boutique Ltd.","Abbotsford, BC V2T 3S4","6211-Retail sales supervisors",1
"British Columbia","Low Wage","Moon Holdings LTD","Vancouver, BC V6B 1Y1","6311-Food service supervisors",1
"British Columbia","Low Wage","Mountain View Group Daycare 7","Coquitlam, BC V3J 4E7","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Moxie's Restaurant Limited Partnership","Vancouver, BC V6B 4P4",6322-Cooks,4
"British Columbia","Low Wage","Mr.Shims Sushi Restaurant","Prince George, BC V2K 3A4",6322-Cooks,1
"British Columbia","Low Wage","MRGR Growers Inc.","Abbotsford, BC V4X 2P2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
"British Columbia","Low Wage","MSJ Park Enterprises","Victoria, BC V9B 2X3","6311-Food service supervisors",1
"British Columbia","Low Wage","My Favourite Nails Spa Ltd.","Vancouver, BC V6R 4N6","6562-Estheticians, electrologists and related occupations",1
"British Columbia","Low Wage","My Shanti by Vikram Vij Inc.","Surrey, BC V3S 0G2",6321-Chefs,1
"British Columbia","Low Wage","MY05 Drywall Ltd.","Surrey, BC V3T 5M9","7611-Construction trades helpers and labourers",2
"British Columbia","Low Wage","NANA'S KITCHEN AND HOT SAUCES LTD.","SURREY, BC V3W 7X4",6322-Cooks,2
"British Columbia","Low Wage","Naru Korean Restaurant Inc.","Victoria, BC V8W 1T8","6311-Food service supervisors",1
"British Columbia","Low Wage","Natcha Enterprises Ltd.","Penticton, BC V2A 6G3",6322-Cooks,1
"British Columbia","Low Wage","Navinos Holdings Ltd.","Kamloops, BC V2C 2A7","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
"British Columbia","Low Wage","NEMO Enterprise Ltd.","Surrey, BC V4P 1G6",6322-Cooks,2
"British Columbia","Low Wage","New Bahia Sweet Shop & Restaurant Ltd.","Vancouver, BC V5W 2Z5",6322-Cooks,2
"British Columbia","Low Wage","New Super Star Fencing Ltd.","Abbotsford, BC V3W 4E8","2225-Landscape and horticulture technicians and specialists",1
"British Columbia","Low Wage","New Super Star Fencing Ltd.","Abbotsford, BC V3W 4E8","7441-Residential and commercial installers and servicers",1
"British Columbia","Low Wage","New World Screen Printing Ltd","Surrey, BC V3S 1Z8","1241-Administrative assistants",1
"British Columbia","Low Wage","Ninety Five Lube Services Inc.","Burnaby, BC V5E 1E2","6211-Retail sales supervisors",1
"British Columbia","Low Wage","NIRWAN BROTHERS LIMITED","Surrey, BC V3S 8P5","7295-Floor covering installers",2
"British Columbia","Low Wage","NIRWAN BROTHERS LIMITED","Surrey, BC V3S 8P5","7611-Construction trades helpers and labourers",2
"British Columbia","Low Wage","Nodaji Enterprises Ltd.","West Vancouver, BC V7V 1J4",6322-Cooks,1
"British Columbia","Low Wage","Noir Food Services Ltd.","Smithers, BC V0J 2N0","6311-Food service supervisors",1
"British Columbia","Low Wage","Noir Food Services Ltd.","Smithers, BC V0J 2N0",6321-Chefs,1
"British Columbia","Low Wage","Nori Enterprise Ltd.","Nanaimo, BC V9V 1S3",6322-Cooks,1
"British Columbia","Low Wage","Norman Rudy's Pub LTD.","Whistler, BC V0N 1T0",6321-Chefs,1
"British Columbia","Low Wage","North Country Inn Ltd.","Vanderhoof, BC V0J 3A0",6322-Cooks,1
"British Columbia","Low Wage","NORTHERN L.E.D LTD.","Richmond, BC V7A 4X6","1241-Administrative assistants",1
"British Columbia","Low Wage","Northland Properties Corporation","VANCOUVER, BC V6J 4S5","6311-Food service supervisors",8
"British Columbia","Low Wage","Northland Properties Corporation","VANCOUVER, BC V6J 4S5",6322-Cooks,17
"British Columbia","Low Wage","NOVA CAD BC INC.","SURREY, BC V3T 4H4","3223-Dental technologists, technicians and laboratory assistants",2
"British Columbia","Low Wage","nutrio enterprises ltd.","vancouver, BC V5Z 3J2","6341-Hairstylists and barbers",1
"British Columbia","Low Wage","Ocean Rain International Daycare Center Inc.","Victoria, BC V8P 4J2","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Oceanside BBQ Parts Factory Inc","Surrey, BC V3W 3B2","7452-Material handlers",1
"British Columbia","Low Wage","Okanagan Good Food Inc.","SUMMERLAND, BC V0H 1Z0","6311-Food service supervisors",4
"British Columbia","Low Wage","Olive Branch Childcare Ltd.","West Vancouver, BC V7S 1N5","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Omer enterprises Inc","Vancouver, BC V6A 1N4","6211-Retail sales supervisors",1
"British Columbia","Low Wage","OMEX STUCCO LTD","Surrey, BC V3W 2Y3","7611-Construction trades helpers and labourers",1
"British Columbia","Low Wage","One Plus One Construction Ltd","Surrey, BC V3V 6Z5","7611-Construction trades helpers and labourers",1
"British Columbia","Low Wage","One Two Buckle My Shoe Childcare Inc.","Surrey, BC V3S 2V7","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Onrun Express Inc","Abbotsford, BC V3G 1E7","7514-Delivery and courier service drivers",2
"British Columbia","Low Wage","Onsem Food Ltd.","Campbell River, BC V9W 2C5",6322-Cooks,1
"British Columbia","Low Wage","ONYX EXTERIORS LTD.","SURREY, BC V3R 9B7","7611-Construction trades helpers and labourers",1
"British Columbia","Low Wage","Opa Sushi Limited","Prince Rupert, BC V8J 1A5","6311-Food service supervisors",1
"British Columbia","Low Wage","OYE Ventures Inc.","Vancouver, BC V6J 1W7","6311-Food service supervisors",1
"British Columbia","Low Wage","P&S Frozen Foods Ltd.","Vancouver, BC V5X 2V9","9461-Process control and machine operators, food, beverage and associated products processing",1
"British Columbia","Low Wage","P. Gupta Accounting Services Inc","SURREY, BC V3W 3A8","1241-Administrative assistants",1
"British Columbia","Low Wage","P.H.H. Construction Ltd.","abbotsford, BC V2T 3K2","7611-Construction trades helpers and labourers",3
"British Columbia","Low Wage","P.K. RAM FAMILY RESTAURANTS LTD","Sechelt, BC V0N 3A0","6311-Food service supervisors",6
"British Columbia","Low Wage","PABIA HOLDINGS INC.","North Vancouver, BC V7M 2K2","6341-Hairstylists and barbers",1
"British Columbia","Low Wage","Pacific Clothing Recyclers Inc","Surrey, BC V4N 3N6","6222-Retail and wholesale buyers",1
"British Columbia","Low Wage","Pacific Link Retail Group Inc.","Richmond, BC V7A 5J5","6311-Food service supervisors",4
"British Columbia","Low Wage","Packer Staffing Solutions Ltd.","surrey, BC V3W 2V7","1241-Administrative assistants",1
"British Columbia","Low Wage","PADDA ENTERPRISES LTD DBA GATEWAY PIZZA","Surrey - BC, BC V3W 1E6","6311-Food service supervisors",3
"British Columbia","Low Wage","Panesar Enterprise Ltd.","Golden, BC V0A 1H2","6211-Retail sales supervisors",1
"British Columbia","Low Wage","Park Place Daycare Ltd.","North Vancouver, BC V7J 1J3","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Parkside Childcare Centre","Port moody, BC V3H 4Z6","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","PBN Construction Ltd.","Surrey, BC V3V 6M6","7611-Construction trades helpers and labourers",3
"British Columbia","Low Wage","PBRC FOOD ENTERPRISES LTD","COQUITLAM, BC V3E 1J7","6311-Food service supervisors",1
"British Columbia","Low Wage","Peach Blossom Childcare Centre inc.","North Vancouver, BC V7P 2C7","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Persia Food Products Inc.","North Vancouver, BC V7M 1R5","6211-Retail sales supervisors",1
"British Columbia","Low Wage","PNC Garnet Foods International Inc.","Vancouver, BC V5R 5L7",6322-Cooks,1
"British Columbia","Low Wage","Preet plumbing heating and sprinkle limited","Vancouver, BC V5X 3Y6","7611-Construction trades helpers and labourers",2
"British Columbia","Low Wage","Premium Natural One Products Ltd.","Pitt Meadows, BC V3Y 0G4","6221-Technical sales specialists - wholesale trade",1
"British Columbia","Low Wage","Prestige Food & Beverage Ltd.","Sooke, BC V9Z 0V1",6322-Cooks,2
"British Columbia","Low Wage","Prime Health Ltd.","Maple Ridge, BC V2X 0Y4","9617-Labourers in food, beverage and associated products processing",3
"British Columbia","Low Wage","Prince George Hospitality Ltd.","Prince George, BC V2N 2S9",6322-Cooks,2
"British Columbia","Low Wage","Provence Marinaside Foods Ltd","Vancouver, BC V6Z 2Y3",6321-Chefs,1
"British Columbia","Low Wage","PSI Sushi & Roll LTD.","Surrey, BC V3T 2W6",6322-Cooks,2
"British Columbia","Low Wage","Q.E. park Restaurant Inc.","Vancouver, BC V5Y 2M5",6322-Cooks,1
"British Columbia","Low Wage","RADIUM CHALET LTD.","Radium Hot Springs, BC V0A 1M0","6313-Accommodation, travel, tourism and related services supervisors",1
"British Columbia","Low Wage","Rai's Universal Framing LTD.","Surrey, BC V3S 0L2","7611-Construction trades helpers and labourers",2
"British Columbia","Low Wage","READING GATE LEARNING CENTRE(BURNABY) LTD.","BURNABY, BC V5H 2E7","5254-Program leaders and instructors in recreation, sport and fitness",1
"British Columbia","Low Wage","RED BARN COUNTRY MARKET LTD.","Victoria, BC V8Z 3B8","6211-Retail sales supervisors",3
"British Columbia","Low Wage","RED BARN COUNTRY MARKET LTD.","Victoria, BC V8Z 3B8",6322-Cooks,2
"British Columbia","Low Wage","Renaissance Kids Education Centres Inc.","Richmond, BC V7E 2G3","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Revolver Coffee Inc.","Vancouver, BC V6B 2N4","6311-Food service supervisors",1
"British Columbia","Low Wage","R-Four Contracting Ltd.","Burnaby, BC V3N 2M5","1241-Administrative assistants",1
"British Columbia","Low Wage","Rightway Stone Art Inc.","DELTA, BC V3M 5P8","1311-Accounting technicians and bookkeepers",1
"British Columbia","Low Wage","RNC Korean Restaurant Ltd.","Burnaby, BC V5E 3R7",6322-Cooks,1
"British Columbia","Low Wage","Robata Enterprises Ltd.","Vancouver, BC V5Z 4C2",6321-Chefs,1
"British Columbia","Low Wage","Romanos Pizza LTD.","Vancouver, BC V6Z 1L3",6332-Bakers,2
"British Columbia","Low Wage","Roshan's Big Bazaar Ltd.","Surrey, BC V3T 1H9","6211-Retail sales supervisors",1
"British Columbia","Low Wage","Rossdown Natural Foods Ltd","Abbotsford, BC V4X 1E2","9617-Labourers in food, beverage and associated products processing",8
"British Columbia","Low Wage","ROY & JEREMY HOLDINGS LTD","NANAIMO, BC V9R 5B8",6322-Cooks,1
"British Columbia","Low Wage","Royal Coast Immigration Consultancy Ltd.","Abbotsford, BC V2T 6S3","1241-Administrative assistants",1
"British Columbia","Low Wage","Royal Garden Restaurant Ltd.","Vernon, BC V1T 9V2",6322-Cooks,2
"British Columbia","Low Wage","Royal Rose Tattoo Inc.","New Westminster, BC V3M 4J2","6316-Other services supervisors",2
"British Columbia","Low Wage","S & Co Enterprises Corp.","Richmond, BC V7C 5K1","6311-Food service supervisors",1
"British Columbia","Low Wage","S Jee Framing Ltd.","Surrey, BC V3W 7N6","7611-Construction trades helpers and labourers",1
"British Columbia","Low Wage","SAHOTA DRYWALL LTD","Surrey, BC V3S 3M6","7611-Construction trades helpers and labourers",2
"British Columbia","Low Wage","Saigon Xua Vietnamese Cuisine LTD","Vancouver, BC V6B 6K3",6322-Cooks,2
"British Columbia","Low Wage","Sal y Limon Mexican Cuisine Surrey Ltd.","Port Moody, BC V3H 4V9",6322-Cooks,1
"British Columbia","Low Wage","Salon de Jubilee Hair Ltd.","Coquitlam, BC V3B 0J5","6341-Hairstylists and barbers",1
"British Columbia","Low Wage","Samba sushi Ltd","Langley, BC V3A 4G2","6311-Food service supervisors",1
"British Columbia","Low Wage","Saniclean Services Ltd.","Surrey, BC V3S 1R8","6731-Light duty cleaners",4
"British Columbia","Low Wage","Saras Enterprises LTD.","Burnaby, BC V5G 2J1","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Sardis Bottle Depot Ltd.","Chilliwack, BC V2R 3N5","6211-Retail sales supervisors",1
"British Columbia","Low Wage","Sciue' Pender Holdings Inc","Vanvouver, BC V6C 2V6","6311-Food service supervisors",1
"British Columbia","Low Wage","SEA STAR EDUCATION LTD.","New Westminster, BC V3L 3C8","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Seido Hair Studio Inc.","Nanaimo, BC V9R 3Y1","6341-Hairstylists and barbers",1
"British Columbia","Low Wage","SGS Group Holding Ltd (0984398 BC LTD)","Vernon, BC V1T 6J7","3413-Nurse aides, orderlies and patient service associates",2
"British Columbia","Low Wage","Shoprite Smoke Shop LTD","Vancouver, BC V5N 4C5","6211-Retail sales supervisors",1
"British Columbia","Low Wage","Shun Yuan Company Ltd.","Nanaimo, BC V9S 1H9",6322-Cooks,1
"British Columbia","Low Wage","Sidhu Great Construction Group Ltd.","Surrey, BC V3X 3N1","7611-Construction trades helpers and labourers",3
"British Columbia","Low Wage","Simpe Q Care Inc.","North Vancouver, BC V7M 2H5","3413-Nurse aides, orderlies and patient service associates",4
"British Columbia","Low Wage","Singletrack Sushi Inc.","Whistler, BC V0N 1B7",6322-Cooks,1
"British Columbia","Low Wage","Skip & Mag Holdings Ltd.","Campbell River, BC V9W 3A4","6311-Food service supervisors",3
"British Columbia","Low Wage","Skyco Restaurant ltd.","Burnaby, BC V5J 0G9",6322-Cooks,1
"British Columbia","Low Wage","Skys The Limit Holdings Inc.","Osoyoos, BC V0H 1V2",6322-Cooks,1
"British Columbia","Low Wage","Skyway Brands Ventures, INC.","Richmond, BC V7B 1Y7","6311-Food service supervisors",1
"British Columbia","Low Wage","Small Victory Bakery (Yaletown) LTD","Vancouver, BC V6B 2W9","6311-Food service supervisors",1
"British Columbia","Low Wage","Sogai Industries Inc.","Victoria, BC V8W 1E1",6322-Cooks,2
"British Columbia","Low Wage","Solaris Dental Design Inc.","Coquitlam, BC V3K 6V2","3223-Dental technologists, technicians and laboratory assistants",1
"British Columbia","Low Wage","SONU HAIR CUT & BEAUTY LOUNGE LTD.","Surrey, BC V3T 4G1","6341-Hairstylists and barbers",2
"British Columbia","Low Wage","SOO Management Inc.","Vancouver, BC V5L 4R7",6322-Cooks,1
"British Columbia","Low Wage","Sparkling Hill Wellness Hotel Ltd.","Vernon, BC V1H 2K7",6322-Cooks,4
"British Columbia","Low Wage","SPICE KITCHEN","ABBOTSFORD, BC V2T 5T4",6322-Cooks,1
"British Columbia","Low Wage","SPS ROOFING LTD.","SURREY, BC V3V 6R1","7611-Construction trades helpers and labourers",2
"British Columbia","Low Wage","SSGS Construction Ltd.","Surrey, BC V3X 1P8","7611-Construction trades helpers and labourers",2
"British Columbia","Low Wage","Starbright Educare Daycare (1995) Ltd","surrey, BC V3R 6W5","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Start Smart Childcare Centre Inc","Maple Ridge, BC V2X 3J9","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Stella Childcare Centre","North Vancouver, BC V7M 2C1","4214-Early childhood educators and assistants",1
"British Columbia","Low Wage","Steve's Poke Bar (UBC) Inc.","Vancouver, BC V6T 1Z3","6311-Food service supervisors",1
"British Columbia","Low Wage","Steve's Poke Bar (Willowbrook) Inc.","Langley, BC V3A 7E9","6311-Food service supervisors",1
"British Columbia","Low Wage","Stonewater Group of Franchises Ltd.","New Westminster, BC V3M 0C4",6322-Cooks,5
"British Columbia","Low Wage","Strait Coffee Ltd","Sechelt, BC V0N 3A1",6322-Cooks,1
"British Columbia","Low Wage","SU&YOUNG FOODS LTD","Burnaby, BC V5C 0B8",6322-Cooks,2
"British Columbia","Low Wage","Sukhi Dhillon Farm LTD.","Richmond, BC V7A 3W9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
"British Columbia","Low Wage","Sukhsimran Enterprise Ltd.","Surrey, BC V3S 0W3","7514-Delivery and courier service drivers",1
"British Columbia","Low Wage","Sula Indian Restaurant Ltd.","Vancouver, BC V5L 3X2",6321-Chefs,1
"British Columbia","Low Wage","Sulbing Cafe North Road Ltd.","Burnaby, BC V3N 4R7",6332-Bakers,2
"British Columbia","Low Wage","Sunny Oakridge Enterprise Ltd.","Vancouver, BC V5S 1M1","4214-Early childhood educators and assistants",1
