Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"British Columbia                                                           ","Low Wage            ","WAIVIN FLAGS LTD.","Campbell River, BC V9W 2G3","75200-Taxi and limousine drivers and chauffeurs",Unknown,1,4
"British Columbia                                                           ","Low Wage            ","Way Maker Construction Ltd.","Surrey, BC V3V 6Z5","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Westvan Drywall Ltd.","Vancouver, BC V5X 2K6","75110-Construction trades helpers and labourers",Unknown,1,3
"British Columbia                                                           ","Low Wage            ","YYOUNG WATER LTD","Burnaby, BC V5H 3P7","95106-Labourers in food and beverage processing",Unknown,1,1
"British Columbia                                                           ","Permanent Resident Only","Cedar Feast House Catering Ltd.","Vancouver, BC V6A 1P7","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Permanent Resident Only","Far West Immigration Consultancy Ltd.","Surrey, BC V3V 4B8","13111-Legal administrative assistants",Unknown,1,1
"British Columbia                                                           ","Permanent Resident Only","G.S. Teja (2008) Ltd.","Delta, BC V4G 0A5","60020-Retail and wholesale trade managers",Unknown,1,1
"British Columbia                                                           ","Permanent Resident Only","HIGHWAY KING TRANSPORT LTD.","ABBOTSFORD, BC V2T 6J8","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"British Columbia                                                           ","Permanent Resident Only","PERFORMANCE VISION EYE CARE INCORPORATION","VANCOUVER, BC V6Z 1Z1","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Permanent Resident Only","Superwin Auto Center LTD","Richmond, BC V6X 2B8","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Permanent Resident Only","Tecqify Solutions Inc","Chilliwack, BC V2R 1V2","21221-Business system specialists",Unknown,1,1
"British Columbia                                                           ","Permanent Resident Only","Vohora LLP","SURREY, BC V3Z 0R7","11100-Financial auditors and accountants",Unknown,1,1
"British Columbia                                                           ","Primary Agriculture  ","1432097 B.C. LTD.","CANYON, BC V0B 1C1","85101-Harvesting labourers",Unknown,1,8
"British Columbia                                                           ","Primary Agriculture  ","1461799 B.C. LTD.","Abbotsford, BC V2S 8A1","85101-Harvesting labourers",Unknown,1,10
"British Columbia                                                           ","Primary Agriculture  ","DASMESH NURSERY LTD.","MISSION, BC V2V 4J1","85103-Nursery and greenhouse labourers",Corporation,1,2
"British Columbia                                                           ","Primary Agriculture  ","Evergrow Greenhouse Ltd.","Surrey, BC V3S 3L5","85101-Harvesting labourers",Unknown,1,8
"British Columbia                                                           ","Primary Agriculture  ","FIVE STAR FRUITS LTD.","KELOWNA, BC V1W 4A9","85101-Harvesting labourers",Unknown,1,6
"British Columbia                                                           ","Primary Agriculture  ","FRESH FIELDS HARVESTING INC.","Surrey, BC V3W 3N4","80020-Managers in agriculture",Unknown,1,1
"British Columbia                                                           ","Primary Agriculture  ","FRESH FIELDS HARVESTING INC.","Surrey, BC V3W 3N4","84120-Specialized livestock workers and farm machinery operators",Unknown,1,2
"British Columbia                                                           ","Primary Agriculture  ","GULRAJ FARMS LTD","Delta, BC V4K 3N2","85101-Harvesting labourers","Sole Proprietorship",1,16
"British Columbia                                                           ","Primary Agriculture  ","HA Greenhouses Inc.","Aldergrove, BC V4W 2K1","82030-Agricultural service contractors and farm supervisors",Unknown,1,4
"British Columbia                                                           ","Primary Agriculture  ","HANSEN MALVIN ENTERPRISES LTD.","Richmond, BC V6Y 2T6","82030-Agricultural service contractors and farm supervisors",Unknown,1,1
"British Columbia                                                           ","Primary Agriculture  ","HANSEN MALVIN ENTERPRISES LTD.","Richmond, BC V6Y 2T6","85101-Harvesting labourers",Unknown,1,3
"British Columbia                                                           ","Primary Agriculture  ","J. GOLDEN FARMS LTD.","Surrey, BC V3S 8Z3","85101-Harvesting labourers",Unknown,1,4
"British Columbia                                                           ","Primary Agriculture  ","New World Farm Inc.","Surrey, BC V3Z 1C7","85101-Harvesting labourers",Unknown,1,4
"British Columbia                                                           ","Primary Agriculture  ","WEST COAST HONEY AND POLLINATION SERVICES LTD","Maple Ridge, BC V4R 0A7","85100-Livestock labourers",Unknown,1,4
"Northwest Territories                                                      ","Low Wage            ","5752 NWT LTD","Yellowknife, NT X1A 1N5",14101-Receptionists,Unknown,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","High Wage          ","Slim Pictures Inc.","Venice, 90291","51120-Producers, directors, choreographers and related occupations",Corporation,1,1
Notes:,,,,,,,
"1. The source for all information in this report is Employment and Social Development Canada's (ESDC) LMIA System.",,,,,,,
"2. This list excludes all personal names, such as employers of caregivers or business names that use or include personal names. For this reason, the list is not complete and does not reflect all employers who requested or received an LMIA. Should an employer wish to contact ESDC concerning the accuracy of their information, please contact NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.",,,,,,,
"3. The employer name is manually entered in the system. As such, accuracy of the names is subject to potential data entry error and inconsistent spelling.",,,,,,,
