Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Demandes 
,,Western Glass Inc,"Coquitlam, BC V3K 5Z6",9413-Opérateurs de machines à former et à finir le verre et coupeurs de verre,1
,,Westin Pharmacy and Medical Supplies Ltd.,"Vancouver, BC V5V 1P1",6211-Superviseurs des ventes - commerce de détail,1
,,White Heather Tea Room (2016) Ltd.,"Victoria, BC V8S 4E3",6332-Boulangers-pâtissiers,1
,,Wilson M. Beck Insurance Services Inc.,"Burnaby, BC V5J 3M6",1414-Réceptionnistes,1
,,Wonho Hair Salon Corp.,"Coquitlam, BC V3K 3V8",6341-Coiffeurs et barbiers,1
,,Woo Barbecue House Inc,"Coquitlam, BC V3B 6B4",6322-Cuisiniers,2
,,Woodtone Specialities Inc,"Armstrong, BC V0E 1B6",9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois,1
,  Agriculture primaire,0733885 BC Ltd,"Chilliwack, BC V2P 7N1",8431-Ouvriers agricoles,12
,,0980881 BC Ltd,"Vancouver, BC V6B 3H7",8431-Ouvriers agricoles,3
,,50th Parallel Estate Limited Partnership,"Lake Country, BC V4V 1B7",8431-Ouvriers agricoles,4
,,A & M Orchards Ltd,"Keremeos, BC V0X 1N0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
,,A & M Toor Farms Ltd,"Abbotsford, BC V2T 5X7",8431-Ouvriers agricoles,1
,,A & P Fruit Growers Ltd,"Abbotsford, BC V2T 0C4",8431-Ouvriers agricoles,20
,,Adega on 45th Estate Winery Ltd,"Osoyoos, BC V0H 1V6",8431-Ouvriers agricoles,1
,,Arjuna Berry Farms Ltd.,"Abbotsford, BC V2T 5Y7",8431-Ouvriers agricoles,9
,,Athena Farm Holdings Ltd,"Cawston, BC V0X 1C3",8431-Ouvriers agricoles,10
,,Badyal Farms Ltd,"Abbotsford, BC V3G 2P5",8431-Ouvriers agricoles,13
,,Berry Haven Farm Ltd,"Abbotsford, BC V4X 2L4",8431-Ouvriers agricoles,12
,,Best B Holdings Ltd,"Abbotsford, BC V3G 1Y9",8431-Ouvriers agricoles,1
,,BK Orchards Ltd,"Peachland, BC V0H 1X0",8431-Ouvriers agricoles,46
,,Brent Kelly Farms Inc,"Delta, BC V4K 3N3",0821-Gestionnaires en agriculture,1
,,Brymar Farms Ltd,"Rosedale, BC V0X 1X2",8431-Ouvriers agricoles,4
,,Bylands Nurseries Ltd,"West Kelowna, BC V1Z 1H6","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",1
,,Cedar Rim Nursery Ltd,"Milner, BC V0X 1T0",8432-Ouvriers de pépinières et de serres,1
,,Cloudburst Cranberry Farm Ltd,"Pitt Meadows, BC V3Y 0A7",8431-Ouvriers agricoles,3
,,Darvonda Nurseries Ltd,"Langley, BC V2Y 0W9",8432-Ouvriers de pépinières et de serres,12
,,Dhaliwal Farms,"Oliver, BC V0H 1T5",8431-Ouvriers agricoles,1
,,Douglas Lake Cattle Company,"Douglas Lake, BC V0E 1S0",8431-Ouvriers agricoles,4
,,Duarte Orchards Ltd.,"Oliver, BC V0H 1T1",8431-Ouvriers agricoles,2
,,Dynamic Work Force Ltd,"Abbotsford, BC V2T 5Y1","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",16
,,,,8431-Ouvriers agricoles,56
,,Earlco Vineyards Ltd,"Penticton, BC V2A 8T6",8431-Ouvriers agricoles,18
,,East 2 West Fruit Packers Ltd,"Oliver, BC V0H 1T0",8431-Ouvriers agricoles,2
,,Eurosa Farms Ltd,"Brentwood Bay, BC V8M 1J6",8432-Ouvriers de pépinières et de serres,4
,,FKC (168) Produce Ltd,"Surrey, BC V3S 8H6",8432-Ouvriers de pépinières et de serres,1
,,G P Sandher Holdings Ltd.,"Kelowna, BC V1P 1C5",8431-Ouvriers agricoles,10
,,Ghuman Farm,"Kelowna, BC V1W 4G8","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Gill's Paradise Orchard,"Cawston, BC V0X 1C2",8431-Ouvriers agricoles,2
,,Grafton Farm Ltd,"Richmond, BC V6V 1B3",8431-Ouvriers agricoles,8
,,H & R Orchards Ltd.,"Canyon, BC V0B 1C0",0821-Gestionnaires en agriculture,1
,,,,8431-Ouvriers agricoles,6
,,Hatch A Bird Farm,"Powell River, BC V8A 4W2",8431-Ouvriers agricoles,1
,,HIGH POWER NURSERY LTD,"Abbotsford, BC V2T 5H9",8431-Ouvriers agricoles,14
,,Holler Estate Vineyards,"Penticton, BC V2A 8T6",8431-Ouvriers agricoles,8
,,Hong Kong Orchards,"Oliver, BC V1Y 1T1",8431-Ouvriers agricoles,2
,,Ingold Holdings Ltd,"Surrey, BC V4A 9N3",8431-Ouvriers agricoles,1
,,ITM Trucking Ltd.,"Prince George, BC V2N 5T3","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
,,,,8431-Ouvriers agricoles,10
,,J. K. Agro Industries Inc,"Abbotsford, BC V2T 5W9",8431-Ouvriers agricoles,8
,,J.G. Produce c/o Amarjeet Gill,"Osoyoos, BC V0H 1V2",8431-Ouvriers agricoles,3
,,Johal Berry Farms Ltd,"Richmond, BC V6W 1E3",8431-Ouvriers agricoles,33
,,Lake Ridge Orchard,"Osoyoos, BC V0H 1V2",8431-Ouvriers agricoles,2
,,Lally Farms Inc,"Abbotsford, BC V4X 1X8",8431-Ouvriers agricoles,11
,,Lepp Farms Inc,"Abbotsford, BC V3G 1R1",8431-Ouvriers agricoles,9
,,Lual Orchards Ltd,"Osoyoos, BC V0H 1V2",8431-Ouvriers agricoles,6
,,Marlane Enterprises Ltd.,"Cranbrook, BC V1C 5M6",8432-Ouvriers de pépinières et de serres,6
,,Mount Lehman Fruit Growers Ltd,"Abbotsford, BC V2T 6Z5",8431-Ouvriers agricoles,8
,,NRK Sahota Blueberry Farm Ltd,"Port Coquitlam, BC V4W 1E7","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",3
,,,,8431-Ouvriers agricoles,15
,,Okanagan Sunshine Fruit Packers Ltd,"Oliver, BC V0H 1T1",8431-Ouvriers agricoles,7
,,Parsons Farm Market,"Keremeos, BC V0X 1N3",8611-Manoeuvres à la récolte,2
,,Paulson Orchard,"Osoyoos, BC V0H 1V6",8431-Ouvriers agricoles,1
,,Pine Meadows Tree Farms Ltd,"Chilliwack, BC V2R 4S4",8432-Ouvriers de pépinières et de serres,4
,,Premium Vineyard Management,"Penticton, BC V2A 8M9",8431-Ouvriers agricoles,3
,,Purple Springs Nursery Inc,"Armstrong, BC V0E 1B4",8432-Ouvriers de pépinières et de serres,2
,,Rainbows End Tree Farm,"New Westminster, BC V3M 3A5",8432-Ouvriers de pépinières et de serres,2
,,Ridge Valley Farms Ltd.,"Abbotsford, BC V4X 2A6",8431-Ouvriers agricoles,4
,,Sanghera Farms Ltd,"Langley, BC V1M 3W8",8431-Ouvriers agricoles,2
,,Scion Vineyard Management and Consulting,"Oliver, BC V0H 1T1",8431-Ouvriers agricoles,6
,,Shelter Point Farms,"Campbell River, BC V9H 1E3",8431-Ouvriers agricoles,6
,,Shoker Farms Ltd,"Chilliwack, BC V2R 4R1","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",5
,,,,8431-Ouvriers agricoles,30
,,Similkameen Produce Co Ltd,"Keremeos, BC V0X 1N0",8431-Ouvriers agricoles,4
,,Star Labour Supply Ltd.,"Vancouver, BC V5X 1Y1",8431-Ouvriers agricoles,52
,,Sun Wing Greenhouses Ltd,"Victoria, BC V9E 2J4",8432-Ouvriers de pépinières et de serres,3
,,T&S Mankatala Farm,"Abbotsford, BC V2T 5X7",8431-Ouvriers agricoles,3
,,Tatla Orchards Ltd.,"West Kelowna, BC V4T 1M2",8431-Ouvriers agricoles,6
,,Toor Eastwood Farm,"Osoyoos, BC V0H 1V2",8431-Ouvriers agricoles,2
,,TSC Nursery Sales Limited,"Richmond, BC V6V 1B1",8432-Ouvriers de pépinières et de serres,2
,,Valley Orchards,"Kelowna, BC V1P 1B5",8431-Ouvriers agricoles,65
,,W. Friesen Farms,"Surrey, BC V3S 9S7","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",3
,,,,8431-Ouvriers agricoles,5
,Résident permanent seulement,0881963 BC Ltd.,"Prince George, BC V2N 1L9",6311-Superviseurs des services alimentaires,1
,,0994391 BC Ltd.,"Surrey, BC V3W 1N6",7305-Surveillants du transport routier et du transport en commun,1
,,1046417 B.C. Ltd.,"North Vancouver, BC V7M 2J6",6322-Cuisiniers,1
,,Amgen British Columbia Inc.,"Burnaby, BC V5A 1V7",2171-Analystes et consultants en informatique,1
,,Andy Sorensen Autobody And Frame Ltd,"Surrey, BC V3S 1X6",7322-Débosseleurs et réparateurs de carrosserie,1
,,APNA Motor LTD.,"Surrey, BC V3W 3A6",0621-Directeurs - commerce de détail et de gros,1
,,,,"7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",3
,,Atlantic Truck Lines Ltd,"Surrey, BC V3S 3E8",7305-Surveillants du transport routier et du transport en commun,1
,,Beijing Chinese School Ltd.,"West Vancouver, BC V7T 1B9",4021-Enseignants au niveau collégial et autres instructeurs en formation professionnelle,2
,,Busque Engineering Ltd,"Richmond, BC V7A 5G7",2131-Ingénieurs civils,1
,,Cantop Tours & Travel Ltd.,"Vancouver, BC V6P 5Y1",2175-Concepteurs et développeurs Web,1
,,City Service Agency Ltd,"Vancouver, BC V6B 6H5",1241-Adjoints administratifs,1
,,Cosmic Collision Ltd,"Vancouver, BC V5L 2C4",7322-Débosseleurs et réparateurs de carrosserie,1
,,Drabek Technologies Ltd.,"Burnaby, BC V5B 3B1",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Fijianna Hair Design Ltd,"Delta, BC V4K 1W4",6341-Coiffeurs et barbiers,1
,,Flint Holdings Ltd,"Kelowna, BC V1W 3T1",6311-Superviseurs des services alimentaires,1
,,Grand Sino Plan Corporation,"Vancouver, BC V6B 1G1",0631-Directeurs de la restauration et des services alimentaires,1
,,Hummingbird Cove Lifestyles Ltd.,"Powell River, BC V8A 0N1",1222-Adjoints de direction,1
,,Infinity Thunderbird Ventures Inc - Montana 3045,"Langley, BC V1M 3Y9",0631-Directeurs de la restauration et des services alimentaires,2
,,,,6322-Cuisiniers,5
,,Infinity Thunderbird Ventures Inc - Montana3096,"Coquitlam, BC V3B 5R5",0631-Directeurs de la restauration et des services alimentaires,2
,,,,6322-Cuisiniers,5
,,Inifinity Langley Ventures Inc - Montana 3072,"Langley, BC V3A 9J7",0631-Directeurs de la restauration et des services alimentaires,2
,,,,6322-Cuisiniers,5
,,Intrahealth Canada Ltd,"North Vancouver, BC V7P 3S1",2174-Programmeurs et développeurs en médias interactifs,1
,,Intrepid Theatre Company Society,"Victoria, BC V8W 2J5","0512-Directeurs - édition, cinéma, radiotélédiffusion et arts de la scène",1
,,J.M.T Enterprises Inc.,"Surrey, BC V3W 4E7","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Jas Construction Ltd.,"Surrey, BC V3X 1B7",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,Jordans Rugs Ltd,"Vancouver, BC V6H 1H4",1222-Adjoints de direction,1
,,Kamako Food Ltd,"Burnaby, BC V5C 2P5",6322-Cuisiniers,1
,,Koto Izakaya Restaurant Co Limited,"Richmond, BC V6X 1C3",6311-Superviseurs des services alimentaires,1
,,KSD Mobile Truck & Trailer Repair Ltd.,"Delta, BC V4C 1L1","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Liberty Tax Service,"Burnaby, BC V5C 2J7",1212-Superviseurs de commis de finance et d'assurance,3
,,"Louis T.Picco, Inc.","North Vancouver, BC V7M 2H9",1311-Techniciens en comptabilité et teneurs de livres,1
,,Mainstream Broadcasting Corporation,"Vancouver, BC V6P 6G5",5231-Annonceurs et autres communicateurs de la radio et de la télévision,1
,,Match Property Solutions Ltd.,"Whistler, BC V0N 1B1",1221-Agents d'administration,1
,,Millennium Tents and Party Rentals Ltd.,"Vancouver, BC V6P 6R9",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Mishan Foods Inc.,"Princeton, BC V0X 1W0",6311-Superviseurs des services alimentaires,2
,,Misra Architect Ltd.,"Victoria, BC V8Y 1X8",2251-Technologues et techniciens en architecture,1
,,Mission Kits Limited,"Vancouver, BC V6J 1M9",0631-Directeurs de la restauration et des services alimentaires,1
,,Mohan & Family Restraurant Ltd.,"Vancouver, BC V6B 6A3",6321-Chefs,1
,,MTM Auto Body Repair (2006) Ltd.,"Richmond, BC V6X 2P4",1222-Adjoints de direction,1
,,Oranya Farms II Holdings,"Aldergrove, BC V4W 2P2","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
,,OverInteractive Media Inc.,"Vancouver, BC V5T 1M6","0124-Directeurs de la publicité, du marketing et des relations publiques",3
,,Paras Fashions Ltd,"Surrey, BC V3W 1R1",6222-Acheteurs des commerces de détail et de gros,1
,,Picatic E-Ticket Inc.,"Vancouver, BC V6B 0M9",2174-Programmeurs et développeurs en médias interactifs,1
,,Ping Digital Signal Processing Inc.,"North Saanich, BC V8L 4V2",2113-Géoscientifiques et océanographes,1
,,Planet India Restaurant Inc.,"Surrey, BC V3W 9Z1",6322-Cuisiniers,1
,,PM Technical Services Ltd.,"Cobble Hill, BC V0R 1L4",2231-Technologues et techniciens en génie civil,1
,,Rick Goldsmith Ltd,"Vancouver, BC V6P 3S8",6314-Superviseurs des services d'information et des services à la clientèle,1
,,S Square Enterprises Ltd.,"Victoria, BC V8P 3N8",6311-Superviseurs des services alimentaires,1
,,Sashimi Sushi,"Coquitlam, BC V3B 5R5",6322-Cuisiniers,1
,,SATNAM AUTO SERVICE,"North Delta, BC V4C 3W1","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Sodexo Canada Limited,"Vancouver, BC V5M 1C2",6311-Superviseurs des services alimentaires,1
,,Sosida Services Company Ltd.,"Vancouver, BC V5X 1E7",1311-Techniciens en comptabilité et teneurs de livres,1
,,Star Image Gutter & Siding Ltd,"Surrey, BC V3W 3W2",1211-Superviseurs de commis de bureau et du personnel de soutien administratif,1
,,Steveston's Art Connection Ltd,"Richmond, BC V7E 2G3",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Sun Star Plumbing & Heating Ltd.,"Surrey, BC V3W 4T6",1311-Techniciens en comptabilité et teneurs de livres,1
,,Super Cut Lumber Industries Ltd,"Langley, BC V1M 3N8","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
,,,,"0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,,,1241-Adjoints administratifs,3
,,The Canadian College of English Language Ltd.,"Vancouver, BC V6E 1A3","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,The Media Evangelism Association,"Richmond, BC V6X 4G4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Top-Notch Embroidery and Digitizing Ltd.,"Vancouver, BC V5X 0B1",6411-Représentants des ventes et des comptes - commerce de gros (non-technique),1
,,Triple Star Restaurant Ltd,"Burnaby, BC V5B 4Y2",6311-Superviseurs des services alimentaires,1
,,UMI Sushi Express,"Richmond, BC V6Y 1J4",6322-Cuisiniers,1
,,West Coast In-Home Care Inc,"Vancouver, BC V6P 6G5","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
Yukon,   Bas salaire,45006 Yukon Inc.,"Watson Lake, YT Y0A 1C0",6513-Serveurs d'aliments et de boissons,2
,,garderie du Petit Cheval Blanc,"Whitehorse, YT Y1A 6C8",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Talbot Arm Motel Ltd.,"Destruction Bay, YT Y0B 1H0",6315-Surveillants des services de nettoyage,1
Territoires-du-Nord-Ouest,   Bas salaire,Paul Bros Nextreme Inc,"Yellowknife, NT X1A 0G4",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Sushi North Inc.,"Yellowknife, NT X1A 2R2",6322-Cuisiniers,2
,Résident permanent seulement,Workers' Safety Compensation Commission (WSCC),"Yellowknife, NT X1A 2R3",2171-Analystes et consultants en informatique,1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,    Haut salaire,American Bridge Canada Company,"Coraopolis, 15108",0711-Directeurs de la construction,1
,,Anonymous Content LLC,"Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Backyard Productions LLC.,"Marina Del Ray, 90292","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,,"Biscuit Filmworks, LLC","Los Angeles, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,"Chelsea Pictures, Inc.","Los Angeles, 90405","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Company Films Inc.,"Los Angeles, 90035","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Doomsday Entertainment,"Los Angeles, 90028","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Frozen Man Inc.,"New York, 10011","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",3
,,Hansa Heavy Lift GMBH,"Hamburg, 20457",2132-Ingénieurs mécaniciens,1
,,,,2141-Ingénieurs d'industrie et de fabrication,1
,,,,2273-Officiers de pont du transport par voies navigables,1
,,,,8222-Entrepreneurs et surveillants du forage et des services reliés à l'extraction de pétrole et de gaz,1
,,Harvest Films Inc.,"Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,"Honor Society Films, LLC","New York, 10012","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,,"Humble TV, LLC","New York, 10011","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Iconoclast Content Inc,"Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,K Films,"Manhattan Beach, 90266","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,"MacGuffin Films, Ltd","New York, 10003","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,"Morton Jankel Zander, Inc.","Los Angeles, 90064","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,,Moxie Pictures Inc.,"Los Angeles, 90016","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,"O Positive, LLC","New York, 10010","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,"Park Pictures, LLC","New York, 10010","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",3
,,Partizan Entertainment LLC,"Los Angeles, 90028","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,"Psyop Productions, LLC","Venice, 90291","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Radical Media LLC,"Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,"Reset Content, LLC","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,,"Skunk Partners, LLC","Los Angeles, 90013","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",3
,,Smuggler Inc.,"Los Angeles, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Spears and Arrows o/a Spears & Arrows,"Hollywood, 92106","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Splendid & Co,"Los Angeles, 90025","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Station Film Inc,"Los Angeles, 90016","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Stink LLC,"Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,,Superprime,"Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,,"The Corner Shop, Inc.","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Tool of North America LLC,"Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,  Agriculture primaire,"Olsen Custom Farms, LLC","Hendricks, 56136",8431-Ouvriers agricoles,32
Notes:,,,,,
1. Tous les renseignements utilisés dans la présente publication sont issus du Système des travailleurs étrangers (STÉ) de l'Emploi et Développement social Canada.,,,,,
"2. Cette liste exclut tous les noms personnels, tels que les employeurs des aides-familiaux ou les noms d'entreprises qui incluent des noms personnels. Pour cette raison, cette liste est incomplète et ne contient pas tous les employeurs qui ont soumis ou obtenu une EIMT. Si un employeur souhaite communiquer avec EDSC concernant l'exactitude de leur information, prière de communiquer au NA-TFWP-PTET@hrsdc-rhdcc.gc.ca. ",,,,,
"3. Le nom de l’employeur est entré manuellement dans le Système des travailleurs étrangers (STÉ). Pour cette raison, les noms peuvent faire l’objet d’erreurs dans la saisies de donnée et dans la consistance de l’orthographe.",,,,,
