Province/Territoire,Volet du programme,Employeur,Adresse,Profession ,Postes Approuvés 
Colombie-Britannique,   Bas salaire,The Vancouver Club,"VANCOUVER, V6C1C6","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,The Wickaninnish Inn Ltd.,"Tofino, V0R2Z0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",2
Colombie-Britannique,   Bas salaire,The Wickaninnish Inn Ltd.,"Tofino, V0R2Z0",6315-Surveillants des services de nettoyage,2
Colombie-Britannique,   Bas salaire,The Wickaninnish Inn Ltd.,"Tofino, V0R2Z0",6511-Maîtres d'hôtel et hôtes,1
Colombie-Britannique,   Bas salaire,The Wickaninnish Inn Ltd.,"Tofino, V0R2Z0",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,8
Colombie-Britannique,   Bas salaire,THE YOONS HOLDINGS INC.,"Vancouver, V5R4G6",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,The Zealous Salon Corp,"Richmond, V6X4J7",6341-Coiffeurs et barbiers,1
Colombie-Britannique,   Bas salaire,Third Eye Martial Arts Studio Inc.,"Vancouver, V6H1C9","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",1
Colombie-Britannique,   Bas salaire,Tiffany Nail Bar,"COQUITLAM, V3B6J6",6316-Surveillants des autres services,1
Colombie-Britannique,   Bas salaire,Tilbury Tire Depot Ltd.,"Delta, V4G1G7",7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles,2
Colombie-Britannique,   Bas salaire,Tina Nazari Enterprises Ltd,"Delta, V4K3X3",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,Tip Top Landscape Ltd.,"SURREY, V3W3C5",8612-Manoeuvres en aménagement paysager et en entretien des terrains,2
Colombie-Britannique,   Bas salaire,TKR3 Holdings Ltd,"Surrey, V3T2W1",6341-Coiffeurs et barbiers,1
Colombie-Britannique,   Bas salaire,Tokyo Allure Hair Studio Ltd.,"Richmond, V6X1A4",6341-Coiffeurs et barbiers,1
Colombie-Britannique,   Bas salaire,Tokyo Mazesoba Ltd,"Vancouver, V6B3H6",6322-Cuisiniers,4
Colombie-Britannique,   Bas salaire,Tomoya Enterprises Ltd.,"Gibsons, V0N1V7",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Top Dog Pizza,"VICTORIA, V9B1G5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Top Drawer Graphics Inc.,"Nanaimo, V9S5W8",5244-Artisans,1
Colombie-Britannique,   Bas salaire,Toseki Entertainment Ltd.,"West Vancouver, V7S2Y6",6321-Chefs,1
Colombie-Britannique,   Bas salaire,TOWNHALL HOLDINGS LTD,"LANGLEY, V2Y3H1",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,Traher & Company Chartered Professional Accountants Inc.,"Surrey, V3Z0Z5",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,Trees Cheesecake Ltd.,"Vancouver, V6C1V4",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Trees Cheesecake Ltd.,"Vancouver, V6C1V4",6332-Boulangers-pâtissiers,1
Colombie-Britannique,   Bas salaire,Trendsetter Framing Limited,"Surrey, V3T1E1",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,TRI-CITY CAB SERVICES LTD,"COQUITLAM, V3K6Z3",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,TRICOM BUILDING MAINTENANCE LTD.,"VANCOUVER, V6G2S6",6315-Surveillants des services de nettoyage,3
Colombie-Britannique,   Bas salaire,Tritech Group Ltd.,"Langley, V4W3Y7",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,   Bas salaire,Trust Travel Service Ltd.,"Richmond, V6X3Y2",6531-Guides touristiques et guides itinérants,1
Colombie-Britannique,   Bas salaire,TwentyTwo Ventures Inc,"Victoria, V8W1H2",6311-Superviseurs des services alimentaires,2
Colombie-Britannique,   Bas salaire,TYEK Industries(1993) Ltd.,"Vancouver, V6H3R9",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,TYGO Enterprises Ltd.,"Coquitlam, V3E1K9",6311-Superviseurs des services alimentaires,9
Colombie-Britannique,   Bas salaire,TYRW Dining Ltd.,"Burnaby, V5H4J5",6322-Cuisiniers,3
Colombie-Britannique,   Bas salaire,UNION CLUB OF BRITISH COLUMBIA,"VICTORIA, V8W1Z6",6311-Superviseurs des services alimentaires,3
Colombie-Britannique,   Bas salaire,Urban Deli Inc.,"Burnaby, V3N1B3",6332-Boulangers-pâtissiers,1
Colombie-Britannique,   Bas salaire,Urban Kids Montessori School Inc.,"Surrey, V4N1M9",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Colombie-Britannique,   Bas salaire,Valuce Hospitality's Ltd.,"Vancouver, V6G2L7",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Vancouver Meat Market Ltd.,"Vancouver, V5X3T6","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",3
Colombie-Britannique,   Bas salaire,Vancouver Total Construction,"NORTH VANCOUVER, V7P3B5",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,VanWest College LTD,"Vancouver, V6E1H8",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,Vega Line Enterprises Inc,"Richmond, V6V1Y6",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,VERACRUZ.FOOD INC.,"Vancouver, V6A2A4",6321-Chefs,1
Colombie-Britannique,   Bas salaire,VERA'S BURGER SHACK 7 LIMITED,"Vancouver, V6J1C8",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Vernon Station BBQ Ltd.,"Vernon, V1T5A8",6322-Cuisiniers,5
Colombie-Britannique,   Bas salaire,Vesta Cucine Inc.,"Richmond, V6X1X6",7272-Ébénistes,1
Colombie-Britannique,   Bas salaire,Vetsmart Pet Care Canada Inc.,"Langley, V2Y1G9",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,Victoria Oriental Restaurant,"Kamloops, V2C2C5",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Virushaa Enterprises LTD,"Cranbrook, V1C1N6",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,Vision K & P Holdings Ltd.,"Vancouver, V6A1B4",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,VIVID NAIL LOUNGE LTD.,"Burnaby, V5C2K4",6316-Surveillants des autres services,1
Colombie-Britannique,   Bas salaire,Vivio Flower Gallery Ltd,"Port Moody, V3H1Y9",5244-Artisans,1
Colombie-Britannique,   Bas salaire,Wachira Foods Ltd.,"Vancouver, V5N4A3",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,WANG GA MA ENTERPRISES LTD.,"Coquitlam, V3K3V8",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,Wanna One Sushi House Ltd.,"Qualicum Beach, V9K1S7",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Wasabi Japanese Restaurant Ltd,"Vernon, V1T9V2",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,West Boulevard Veterinary Clinic (1980 Ltd),"Vancouver, V6M3W4",3213-Technologues en santé animale et techniciens vétérinaires,1
Colombie-Britannique,   Bas salaire,Western Equipment Ltd,"Surrey, V3S4P6",1524-Commis aux achats et au contrôle de l'inventaire,1
Colombie-Britannique,   Bas salaire,Wilf Hoath Holdings Ltd,"Fort Nelson, V0C1R0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,WILLINGDON PIZZA LTD,"BURNABY, V5C0H6",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,Willow Lash Labs Inc.,"Vancouver, V6B2T4","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
Colombie-Britannique,   Bas salaire,Wings Tap & Grill Kingsway Ltd,"Burnaby, V5E1E4",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,WINNER SPORTSWEAR LTD,"Vancouver, V6A1Z4","9217-Surveillants dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir",1
Colombie-Britannique,   Bas salaire,WONDER YEARS DAYCARE LTD.,"Langley City, V2Z1A9",4214-Éducateurs et aides-éducateurs de la petite enfance,2
Colombie-Britannique,   Bas salaire,Wonho Hair Salon Corp.,"Coquitlam, V3K3V8",6341-Coiffeurs et barbiers,1
Colombie-Britannique,   Bas salaire,Wortra Enterprises Ltd,"Coquitlam, V3K1B9",7272-Ébénistes,2
Colombie-Britannique,   Bas salaire,Y.P.V.Z.Enterprises Ltd,"Victoria, V9A2A5",6322-Cuisiniers,5
Colombie-Britannique,   Bas salaire,Yadori Bar,"Vancouver, V6G2L5",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Yakima Investment Enterprises Inc.,"Hope, V0X1L0",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Yamako Enterprises Ltd,"Sechelt, V0N3A0",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,Yates Street Taphouse Bar & Grll LTD,"Victoria, V8P1S9",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,   Bas salaire,Yates Street Taphouse Bar & Grll LTD,"Victoria, V8P1S9",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,Young Minds Child Care Inc,"New Westminster, V3M1E6",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Colombie-Britannique,   Bas salaire,Zari Enterprises Ltd.,"Abbotsford, V2T2S1",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
Colombie-Britannique,   Bas salaire,Zazou Salon and Spa Ltd.,"North Vancouver, V7J2P2",6341-Coiffeurs et barbiers,1
Colombie-Britannique,   Bas salaire,Zip-Bob Food Services Inc.,"Coquitlam, V3K4X8",6322-Cuisiniers,1
Colombie-Britannique,  Agriculture primaire,0717260BC LTD,"Agassiz, V0M1A2",8431-Ouvriers agricoles,1
Colombie-Britannique,  Agriculture primaire,0729928 BC LTD,"Oliver, V0H1T1",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,0763007 BC LTD,"Abbotsford, V3W2G7",8431-Ouvriers agricoles,40
Colombie-Britannique,  Agriculture primaire,0794566 Bc Ltd DBA Altervale Farms Ltd,"Abbotsford, V2T6P9",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,0798750 BC Ltd,"ABBOTSFORD, V2S7Z8",8432-Ouvriers de pépinières et de serres,2
Colombie-Britannique,  Agriculture primaire,0831517 B.C. Ltd. dba Moraine Estate Winery,"PENTICTON, V2A8V1",8431-Ouvriers agricoles,3
Colombie-Britannique,  Agriculture primaire,0936487 B.C. Ltd.,"Osoyoos, V0H1V4",8431-Ouvriers agricoles,5
Colombie-Britannique,  Agriculture primaire,0960308 B.C Ltd.,"Keremeos, V0X1N5",8431-Ouvriers agricoles,9
Colombie-Britannique,  Agriculture primaire,0982468 BC Ltd,"Oliver, V0H1T0",8431-Ouvriers agricoles,6
Colombie-Britannique,  Agriculture primaire,1066347 BC Ltd.,"Delta, V4E2A8",8431-Ouvriers agricoles,6
Colombie-Britannique,  Agriculture primaire,1067084 BC Ltd,"West Kelowna, V1Z1N9",8431-Ouvriers agricoles,6
Colombie-Britannique,  Agriculture primaire,1110507 B.C. Ltd.,"Chilliwack, V2R5J8",8431-Ouvriers agricoles,4
Colombie-Britannique,  Agriculture primaire,1132108 BC LTD,"Oliver, V0H1T1",8431-Ouvriers agricoles,1
Colombie-Britannique,  Agriculture primaire,1134017 B.C. Ltd,"Aldergrove, V4W2V1",8611-Manoeuvres à la récolte,11
Colombie-Britannique,  Agriculture primaire,1174022 B.C. Ltd.,"Creston, V0B1G9","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Colombie-Britannique,  Agriculture primaire,1174022 B.C. Ltd.,"Creston, V0B1G9",8431-Ouvriers agricoles,8
Colombie-Britannique,  Agriculture primaire,1180109 BC LTD,"Osoyoos, V0H1V4",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,1194489 B.C. LTD.,"Kelowna, V1W4G7",8431-Ouvriers agricoles,4
Colombie-Britannique,  Agriculture primaire,460423 BC Ltd,"Creston, V0B1G1",8431-Ouvriers agricoles,8
Colombie-Britannique,  Agriculture primaire,474947 ALBERTA LTD,"ABBOTSFORD, V3G2A1",8431-Ouvriers agricoles,4
Colombie-Britannique,  Agriculture primaire,577803 BC LTD dba Taylor Farms,"CAWSTON, V0X1C2",8431-Ouvriers agricoles,10
Colombie-Britannique,  Agriculture primaire,635619 BC Ltd.,"CAWSTON, V0X1C2",8431-Ouvriers agricoles,12
Colombie-Britannique,  Agriculture primaire,649048 BC Ltd (DBA) Cumberland Farm,"VICTORIA, V8X4X3",8431-Ouvriers agricoles,1
Colombie-Britannique,  Agriculture primaire,A & J Vineyards Ltd.,"OSOYOOS, V0H1V1",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,A & M Toor Farm Ltd.,"Abbotsford, V2T5X7",8431-Ouvriers agricoles,4
Colombie-Britannique,  Agriculture primaire,A&M Orchards Ltd.,"Keremeos, V0X1N0",8431-Ouvriers agricoles,16
Colombie-Britannique,  Agriculture primaire,A&P Fruit Growers Ltd.,"Abbotsford, V2T0C4",8431-Ouvriers agricoles,6
Colombie-Britannique,  Agriculture primaire,ABBYVIEW DAIRIES LTD.,"Chilliwack, V2P6H4","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,ABBYVIEW DAIRIES LTD.,"Chilliwack, V2P6H4",8431-Ouvriers agricoles,1
Colombie-Britannique,  Agriculture primaire,adega on45th estate winery ltd,"Osoyoos, V0H1V0",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,AM Sandher Farms Ltd.,"Lake Country, V4V1M3",8431-Ouvriers agricoles,36
Colombie-Britannique,  Agriculture primaire,amar orchards ltd.,"lake country, V4V1L1",8431-Ouvriers agricoles,6
Colombie-Britannique,  Agriculture primaire,amar orchards ltd.,"lake country, V4V1L1",8611-Manoeuvres à la récolte,10
Colombie-Britannique,  Agriculture primaire,Arbutus Grove Nursery Ltd,"North Saanich, V8L5T5",8432-Ouvriers de pépinières et de serres,15
Colombie-Britannique,  Agriculture primaire,Arendsdale Dairy Farms Ltd,"Abbotsford, V3G1Z7","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,Arendsdale Dairy Farms Ltd,"Abbotsford, V3G1Z7",8431-Ouvriers agricoles,1
Colombie-Britannique,  Agriculture primaire,ARIA FARM LTD,"Surrey, V4N6G4",8431-Ouvriers agricoles,8
Colombie-Britannique,  Agriculture primaire,Arjuna Berry Farms Ltd,"Abbotsford, V2T5Y7",8431-Ouvriers agricoles,5
Colombie-Britannique,  Agriculture primaire,Arrowleaf Cellars INC.,"Lake Country, V4V1K1",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,Aujla's Farms Ltd,"Pitt Meadows, V3Y1Z1",8431-Ouvriers agricoles,20
Colombie-Britannique,  Agriculture primaire,Aulakh & Sons Farms Ltd.,"Kelowna, V1V2K2",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,B & B BRADNER FARMS LTD,"ABBOTSFORD, V4X1E1","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,B & B BRADNER FARMS LTD,"ABBOTSFORD, V4X1E1",8431-Ouvriers agricoles,3
Colombie-Britannique,  Agriculture primaire,B & J BERRY FARMS LTD.,"Abbotsford, V2T5Y5",8431-Ouvriers agricoles,5
Colombie-Britannique,  Agriculture primaire,B&T Orchards Ltd.,"Winfield, V4V1P3",8431-Ouvriers agricoles,10
Colombie-Britannique,  Agriculture primaire,Baarsview Farm Inc.,"Deroche, V0M1G0",8431-Ouvriers agricoles,3
Colombie-Britannique,  Agriculture primaire,Badyal Farms Ltd,"Abbotsford, V3G2P5",8431-Ouvriers agricoles,16
Colombie-Britannique,  Agriculture primaire,Bains Berry Farms Ltd.,"Surrey, V3Z1E4",8431-Ouvriers agricoles,4
Colombie-Britannique,  Agriculture primaire,Bajwa Farms Ltd.,"ABBOTSFORD, V3G2T9",8431-Ouvriers agricoles,25
Colombie-Britannique,  Agriculture primaire,BATHE FARMS LTD.,"Abbotsford, V4X2M6",8431-Ouvriers agricoles,4
Colombie-Britannique,  Agriculture primaire,Bergen Farms Ltd/H. Bergen & Sons Ltd,"ABBOTSFORD, V2T6J7",8431-Ouvriers agricoles,77
Colombie-Britannique,  Agriculture primaire,BEST B HOLDINGS LTD,"ABBOTSFORD, V3G1Y9",8431-Ouvriers agricoles,1
Colombie-Britannique,  Agriculture primaire,BK Orchards Ltd.,"Peachland, V0H1X0",8431-Ouvriers agricoles,20
Colombie-Britannique,  Agriculture primaire,BKS ENTERPRISES LTD,"VANCOUVER, V5X1L8",8431-Ouvriers agricoles,18
Colombie-Britannique,  Agriculture primaire,BLOSSOM RIVER ORGANICS LTD.,"CAWSTON, V0X1C2",8431-Ouvriers agricoles,8
Colombie-Britannique,  Agriculture primaire,Blue House Organics Inc.,"Pemberton, V0N2L2","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,Blue House Organics Inc.,"Pemberton, V0N2L2",8431-Ouvriers agricoles,5
Colombie-Britannique,  Agriculture primaire,Bradner R Farms Ltd.,"Ashcroft, V0K1A0",8431-Ouvriers agricoles,5
Colombie-Britannique,  Agriculture primaire,BRAR BROTHERS HOLDINGS LTD.,"KELOWNA, V1W4H3",8431-Ouvriers agricoles,4
Colombie-Britannique,  Agriculture primaire,Brar Growers Ltd,"Abbotsford, V2S7Z5",8431-Ouvriers agricoles,3
Colombie-Britannique,  Agriculture primaire,Brarstar Orchards LTD,"Summerland, V0H1Z7",8431-Ouvriers agricoles,6
Colombie-Britannique,  Agriculture primaire,BUKANWALA FARM LTD,"Abbotsford, V2T2R8","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,BUKANWALA FARM LTD,"Abbotsford, V2T2R8",8431-Ouvriers agricoles,5
Colombie-Britannique,  Agriculture primaire,Bylands Nurseries Ltd,"West Kelowna, V1Z1H6","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Colombie-Britannique,  Agriculture primaire,Bylands Nurseries Ltd,"West Kelowna, V1Z1H6",8432-Ouvriers de pépinières et de serres,3
Colombie-Britannique,  Agriculture primaire,C & A Mink Ranch Ltd.,"Chilliwack, V2R4M1",8431-Ouvriers agricoles,6
Colombie-Britannique,  Agriculture primaire,C & T Mushroom Farm Ltd,"ALDERGROVE, V4W1K8",8611-Manoeuvres à la récolte,9
Colombie-Britannique,  Agriculture primaire,Calais Farms Ltd.,"Abbotsford, V3G1R1",8432-Ouvriers de pépinières et de serres,4
Colombie-Britannique,  Agriculture primaire,Canadian Farms Produce Inc.,"Surrey, V3Z1E8",8431-Ouvriers agricoles,10
Colombie-Britannique,  Agriculture primaire,Canwest Farms Ltd.,"Richmond, V6W1B6",8431-Ouvriers agricoles,15
Colombie-Britannique,  Agriculture primaire,Carcajou Fruit Company Ltd.,"Summerland, V0H1Z3",8431-Ouvriers agricoles,10
Colombie-Britannique,  Agriculture primaire,Cedar Grove Farms Ltd.,"Abbotsford, V2T6G7",8431-Ouvriers agricoles,3
Colombie-Britannique,  Agriculture primaire,Cedarwal Farms Ltd.,"Abbotsford, V3G2P6","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Colombie-Britannique,  Agriculture primaire,Champs Fresh Farms Inc,"Aldergrove, V4W2Z6",8611-Manoeuvres à la récolte,100
Colombie-Britannique,  Agriculture primaire,Chong Yip Farm Ltd,"Delta, V4K2M6",8431-Ouvriers agricoles,8
Colombie-Britannique,  Agriculture primaire,CLM Farms Ltd,"Langley, V2Z2Y2",8431-Ouvriers agricoles,3
Colombie-Britannique,  Agriculture primaire,Coast Cranberries Ltd.,"LANGLEY, V1M3W1",8431-Ouvriers agricoles,22
Colombie-Britannique,  Agriculture primaire,Coastal Black Estate Winery LTD,"Black Creek, V9J1G8",8431-Ouvriers agricoles,6
Colombie-Britannique,  Agriculture primaire,Cold Water Ranch Ltd,"Abbotsford, V2S8R1",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,Coral Beach Farms Ltd.,"Kelowna, V4V1T3",0821-Gestionnaires en agriculture,15
Colombie-Britannique,  Agriculture primaire,Coral Beach Farms Ltd.,"Kelowna, V4V1T3","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Colombie-Britannique,  Agriculture primaire,Coral Beach Farms Ltd.,"Kelowna, V4V1T3",8431-Ouvriers agricoles,114
Colombie-Britannique,  Agriculture primaire,Corbishley Hill Estates Ltd.,"Penticton, V2A8V2",8431-Ouvriers agricoles,2
