Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
,,0827550 BC Ltd o/a Blenz Coffee,"Vancouver, BC V5N 4B9",6311-Superviseurs des services alimentaires,1
,,0830402 BC Ltd,"Maple Ridge, BC V2X 6B1",6322-Cuisiniers,1
,,0861768 B.C. Ltd.,"VANCOUVER, BC V6E 4J6","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,0862766 BC Ltd. dba Taqwa Halal Foods,"Surrey, BC V4N 1B4","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",2
,,0864685 BC Ltd,"Burnaby, BC V5E 2V1",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,0868549 BC Ltd.,"VANCOUVER, BC V5M 4P3",6322-Cuisiniers,4
,,0894000 BC Ltd o/a Railtown Cafe & Catering,"Vancouver, BC V6A 1A4",6322-Cuisiniers,5
,,0894546 BC Ltd o/a Black + Blue Restaurant,"Vancouver, BC V6B 1B6",6322-Cuisiniers,3
,,0899236 B.C. Ltd.,"RICHMOND, BC V6Y 2B6",6322-Cuisiniers,1
,,0902042 BC Ltd,"Langley, BC V3A 4C7",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,0907059 B.C. Ltd. dba Sushi California Japanese Restaurant,"Coquitlam, BC V3J 1N7",6322-Cuisiniers,3
,,0907674 BC Ltd,"West Vancouver, BC V7V 1H8",6322-Cuisiniers,2
,,0916216 BC Ltd,"Vancouver, BC V6J 1G7",6211-Superviseurs des ventes - commerce de détail,1
,,0919284 BC Ltd.,"COQUITLAM, BC V3K 3S5",6211-Superviseurs des ventes - commerce de détail,1
,,0929895 BC Ltd,"Vancouver, BC V5R 5H5",0631-Directeurs de la restauration et des services alimentaires,1
,,0933809 BC Ltd,"West Vancouver, BC V7T 1B8",0631-Directeurs de la restauration et des services alimentaires,1
,,,,6321-Chefs,1
,,,,6322-Cuisiniers,1
,,0943749 BC Ltd,"NANAIMO, BC V9T 4Z4",6322-Cuisiniers,1
,,0957713 BC Ltd,"Vancouver, BC V6M 1Z1",6322-Cuisiniers,1
,,0963634 BC Ltd.,"Surrey, BC V3V 3P7",6211-Superviseurs des ventes - commerce de détail,1
,,0965959 BC Ltd.,"VANCOUVER, BC V6J 4Z9",6321-Chefs,2
,,0984528 BC Ltd,"SURREY, BC V3V 4B9",6322-Cuisiniers,2
,,1020215 BC Ltd,"North Vancouver, BC V7M 2E8",6322-Cuisiniers,1
,,1029910 BC Ltd. o/a So Hyang Korean Cuisine,"Vancouver, BC V5W 3A3",0631-Directeurs de la restauration et des services alimentaires,1
,,,,6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,2
,,1032732 BC Ltd,"Maple Ridge, BC V2X 2P7",6311-Superviseurs des services alimentaires,1
,,1037489 BC Ltd.,"GOLDEN, BC V0A 1H2",1311-Techniciens en comptabilité et teneurs de livres,1
,,1038583 BC Ltd.,"Vancouver, BC V6K 1N8",6322-Cuisiniers,1
,,1040756 BC LTD. o/a Sushi California Japanese Restaurant,"Surrey, BC V3R 7P6",6322-Cuisiniers,1
,,1043666 BC Ltd,"Surrey, BC V3W 5A8",0631-Directeurs de la restauration et des services alimentaires,1
,,1046420 B.C. Ltd.,"North Vancouver, BC V7R 4W4",1241-Adjoints administratifs,1
,,1048868 BC Ltd,"Victoria, BC V8W 1K3",6322-Cuisiniers,1
,,1053032 BC Ltd.,"Surrey, BC V4P 1M8",6322-Cuisiniers,2
,,1053356 B.C. Ltd.,"KAMLOOPS, BC V2C 2A6",6321-Chefs,1
,,,,6322-Cuisiniers,2
,,1054085 B.C. Ltd.,"Revelstoke, BC V0E 2S0",6322-Cuisiniers,1
,,1058489 BC LTD. o/a Momo Sushi,"VANCOUVER, BC V6B 5C6",0631-Directeurs de la restauration et des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1064500 BC Ltd,"FRASER LAKE, BC V0J 1S0",6211-Superviseurs des ventes - commerce de détail,1
,,,,6322-Cuisiniers,2
,,1069781 BC Ltd,"VANCOUVER, BC V6E 1C2",6311-Superviseurs des services alimentaires,1
,,1070708 BC LTD,"Vancouver, BC V5T 3E4",6322-Cuisiniers,1
,,1071830 BC Ltd.,"Salmon Arm, BC V1E 4N2",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,2
,,1075950 B.C. Ltd.,"SURREY, BC V3W 5B6",6322-Cuisiniers,1
,,,,6332-Boulangers-pâtissiers,1
,,1085459 B.C. LTD.,"BURNABY, BC V5H 4P1",6322-Cuisiniers,1
,,1086324 BC Ltd,"Abbotsford, BC V2T 5E5",6322-Cuisiniers,1
,,1086451 B.C. Ltd.,"VANCOUVER, BC V5S 1W5",6311-Superviseurs des services alimentaires,1
,,1086674 BC Ltd. o/a Days Inn & Suites,"Revelstoke, BC V0E 2S0",6312-Gouvernants principaux,1
,,1092260 B.C. LTD.,"Surrey, BC V3W 1E6","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,1092859 BC Ltd.,"BARRIERE, BC V0E 1E0",6211-Superviseurs des ventes - commerce de détail,1
,,1096741 BC Ltd,"Vancouver, BC V5M 2A1",6322-Cuisiniers,1
,,1102826 B.C. Ltd,"PRINCE GEORGE, BC V2L 4A7",6322-Cuisiniers,1
,,1102979 B.C. Ltd.,"Vancouver, BC V6J 1N3",6322-Cuisiniers,1
,,1108561 B.C. Ltd.,"VANCOUVER, BC V5N 5E4",6322-Cuisiniers,1
,,1110404 BC Ltd.,"Vancouver, BC V5Y 1R2",6322-Cuisiniers,3
,,1110456 BC Ltd.,"COQUITLAM, BC V3B 6J6",6316-Surveillants des autres services,1
,,1110794 B.C. Ltd.,"Langley, BC V3A 4G4",0631-Directeurs de la restauration et des services alimentaires,1
,,"1115429 B.C. Ltd. o/a Boston Pizza, Osoyoos","Osoyoos, BC V0H 1V0",6322-Cuisiniers,4
,,1118252 B.C. Ltd.,"Vancouver, BC V5L 3X8",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,2
,,1124750 B.C. LTD.,"Abbotsford, BC V2S 2B4",6322-Cuisiniers,1
,,1129777 BC Ltd,"MERRITT, BC V1K 1C4",6211-Superviseurs des ventes - commerce de détail,2
,,1134218 B.C. LTD o/a Mill Bay Sushi,"MILL BAY, BC V0R 2P1",6322-Cuisiniers,1
,,1313 Enterprises Ltd. o/a Panago Pizza,"SURREY, BC V4A 1N6",6322-Cuisiniers,2
,,1797148 Alberta Ltd.,"Kelowna, BC V1Y 3V6",6322-Cuisiniers,2
,,18 Wheels Logistics Ltd.,"Burnaby, BC V3N 2M5","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,1832055 Alberta Ltd.,"Kelowna, BC V1Y 1W2",6322-Cuisiniers,3
,,1914600 Alberta Ltd,"Abbotsford, BC V2T 0C5",6322-Cuisiniers,2
,,2 Guys Holdings Ltd,"White Rock, BC V4B 5C9",6322-Cuisiniers,1
,,2 Sisters Poultry & Meat Ltd,"Burnaby, BC V5J 5E6","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",2
,,,,"9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",3
,,21 Century Food Ltd,"RICHMOND, BC V7C 1V2",6322-Cuisiniers,1
,,21 Century Trading Inc.,"Delta, BC V4G 0A2","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,370591 BC Ltd,"Burnaby, BC V5C 3Z6",6322-Cuisiniers,1
,,419219 Alberta Ltd o/a Best Western Salmon Arm Inn,"Salmon Arm, BC V1E 1E4",6312-Gouvernants principaux,1
,,,,"6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,481842 BC Ltd,"Revelstoke, BC V0E 2S0",6312-Gouvernants principaux,1
,,488862 BC Ltd.,"Vernon, BC V1T 1V9",6311-Superviseurs des services alimentaires,20
,,496467 BC Ltd.,"Dawson Creek, BC V1G 4Y5",6311-Superviseurs des services alimentaires,7
,,"502528 BC Ltd., dba Kelly O'Bryan's (Neighborhood) Restaurant","KELOWNA, BC V1V 2L9",6321-Chefs,1
,,601426 BC Ltd,"VANCOUVER, BC V6G 2L7",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,611017 BC Ltd.,"GOLDEN, BC V0A 1H0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,627520 BC Ltd.,"NORTH VANCOUVER, BC V7M 2G1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,634440 BC Ltd,"RICHMOND, BC V7A 1G3",6311-Superviseurs des services alimentaires,1
,,,,"6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
,,640675 BC Ltd,"Vancouver, BC V6Z 1X9",6311-Superviseurs des services alimentaires,1
,,6407897 Canada Inc,"Prince George, BC V2M 3C8",6211-Superviseurs des ventes - commerce de détail,1
,,651925 BC Ltd.,"Vernon, BC V1T 1V9",6311-Superviseurs des services alimentaires,20
,,658769 BC Ltd.,"PORT COQUITLAM, BC V3C 2B5",6322-Cuisiniers,2
,,661262 BC Ltd. dba Tim Hortons,"Quesnel, BC V2J 5E8",6311-Superviseurs des services alimentaires,2
,,669743 B.C. Ltd.,"Richmond, BC V6X 0B9",6332-Boulangers-pâtissiers,6
,,7581777 Canada Ltd,"Vancouver, BC V5T 1W1",6322-Cuisiniers,1
,,8303 Enterprises Ltd. o/a Mo's Restaurant,"Port Hardy, BC V0N 2P0",6322-Cuisiniers,2
,,88 Supermarket Ltd.,"Vancouver, BC V5N 4P3",6211-Superviseurs des ventes - commerce de détail,1
,,A S Khurana & Associates Inc,"Surrey, BC V3V 4B7",1311-Techniciens en comptabilité et teneurs de livres,1
,,ABI Siding Co. Ltd,"SURREY, BC V3W 4T6","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",1
,,Absorbent Mind Montessori Group Daycare,"Vancouver, BC V6P 2M9",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Academics preKindergarten Westood Inc.,"SURREY, BC V3S 2E6",4214-Éducateurs et aides-éducateurs de la petite enfance,2
,,ACE F&B Enterprise Ltd.,"Burnaby, BC V3N 4R7",6322-Cuisiniers,1
,,Ace Okoman Holdings Ltd.,"Burnaby, BC V3J 7T9",6322-Cuisiniers,1
,,Adorn Nail and Spa Ltd,"Vancouver, BC V6H 3J9",6316-Surveillants des autres services,1
,,Agra Sweets & Restaurant Ltd,"Burnaby, BC V3N 3M4",6322-Cuisiniers,1
,,Akasaka Japanese Restaurant Ltd.,"Surrey, BC V3R 7V4",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,Alderway Enterprises Ltd.,"Cache Creek, BC V0K 1H0",6322-Cuisiniers,2
,,Aldred Restaurants Ltd,"COMOX, BC V9M 4J6",6311-Superviseurs des services alimentaires,4
,,Alexander's House of Beauty Ltd.,"TRAIL, BC V1R 4C4",6341-Coiffeurs et barbiers,1
,,Ali Baba Pizza Ltd.,"Victoria, BC V8W 1G9",6311-Superviseurs des services alimentaires,2
,,Alisha's Venture Ltd,"Kelowna, BC V1X 6A8",6322-Cuisiniers,1
,,Alpha Kappa Enterprises Limited,"BURNABY, BC V5G 1G4",6322-Cuisiniers,1
,,Alpha Santa Investment Ltd.,"RICHMOND, BC V6Y 0C2",6341-Coiffeurs et barbiers,1
,,Alpha Two Hair Innovations Ltd.,"Richmond, BC V6Y 4B2",6341-Coiffeurs et barbiers,1
,,Amra Bakery Inc.,"Vancouver, BC V5V 4G3",6332-Boulangers-pâtissiers,2
,,Apna Chaat House & Restaurant Inc.,"Surrey, BC V3W 3N1",6311-Superviseurs des services alimentaires,1
,,Aquilini Restaurant Limited Partnership,"Whistler, BC V0N 1B4",6321-Chefs,1
,,,,6322-Cuisiniers,2
,,ARASH PAINTING LTD.,"VANCOUVER, BC V5P 2K7",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),2
,,Arora Cloth House,"SURREY, BC V3W 4G3","6342-Tailleurs, couturiers, fourreurs et modistes",1
,,Arrow Investments Inc.,"CASTLEGAR, BC V1N 2N1",6312-Gouvernants principaux,1
,,Asahi Japanese Restaurant Ltd.,"COQUITLAM, BC V3B 2P7",6311-Superviseurs des services alimentaires,1
,,Ashley's Academy Ltd.,"MAPLE RIDGE, BC V2X 9S5",1241-Adjoints administratifs,1
,,Asia Global Trading Ltd.,"Burnaby, BC V5C 5X4",1241-Adjoints administratifs,1
,,Asian Pear Buffet Ltd.,"Kelowna, BC V1Y 8P8",6322-Cuisiniers,1
,,Aspen Foods Ltd.,"Kelowna, BC V1Y 8E7",6322-Cuisiniers,2
,,Assaggio Restaurant & Vinoteca Ltd,"Vancouver, BC V6B 2R7",6322-Cuisiniers,1
,,Aureflam Canada Inc.,"VANCOUVER, BC V5N 2T6",6311-Superviseurs des services alimentaires,1
,,Averra Developments Inc.,"VANCOUVER, BC V5L 2M4",1241-Adjoints administratifs,1
,,Avidal Services Ltd.,"SURREY, BC V3S 0X9",6311-Superviseurs des services alimentaires,1
,,Bae & Cho Holding Ltd.,"VANCOUVER, BC V6H 2V2",6322-Cuisiniers,1
,,Bakshi Holdings Ltd.,"Langley, BC V2Y 1A5",0631-Directeurs de la restauration et des services alimentaires,1
,,Balloon Atics Designs Inc.,"VANCOUVER, BC V5V 3R7",6211-Superviseurs des ventes - commerce de détail,1
,,Bap's Kitchen Inc.,"North Vancouver, BC V7L 1C2",6322-Cuisiniers,1
,,Bay Sushi Cafe Ltd,"Vancouver, BC V6B 3K4",6322-Cuisiniers,2
,,Bbong Korean Restaurant Ltd.,"Coquitlam, BC V3K 3V8",6322-Cuisiniers,3
,,BBY Restaurant Corporation,"NORTH VANCOUVER, BC V7R 4K3",6322-Cuisiniers,1
,,Begrand Fast Design Inc.,"KELOWNA, BC V1W 1V3",5242-Designers d'intérieur et décorateurs d'intérieur,1
,,Bellabee Childcare Ltd.,"West Vancouver, BC V7V 1V9",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Best Look Hair & Beauty Salon Ltd,"Surrey, BC V3W 1R1",6341-Coiffeurs et barbiers,1
,,Best View Enterprises Ltd.,"Vancouver, BC V6Z 2H1",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,Bibo Pizzeria Ltd.,"Richmond, BC V7B 0B7",0631-Directeurs de la restauration et des services alimentaires,1
,,Big Chicken House Restaurant Ltd.,"Coquitlam, BC V3K 6V7",6321-Chefs,1
,,Big Hug Enterprises Ltd.,"Maple Ridge, BC V2X 1X6",6513-Serveurs d'aliments et de boissons,1
,,BJS Korean Restaurant Ltd,"Surrey, BC V3R 8X7",6322-Cuisiniers,1
,,Black Jack Holdings Ltd,"Golden, BC V0A 1H1",6311-Superviseurs des services alimentaires,2
,,Blarney Holdings Inc,"Kelowna, BC V1P 1P3",0631-Directeurs de la restauration et des services alimentaires,1
,,Bluesy Bubbles Cafe Inc,"Vancouver, BC V6E 1C6",6322-Cuisiniers,1
,,Bluetail Sushi Ltd.,"Kelowna, BC V1Y 4R2",6322-Cuisiniers,1
,,Breeze Beauty International Ltd,"RICHMOND, BC V6Y 0C2",6341-Coiffeurs et barbiers,1
,,Breka Bakery & Café,"Vancouver, BC V5X 3T4",6311-Superviseurs des services alimentaires,1
,,,,6332-Boulangers-pâtissiers,1
,,Breka Downtown Bakery & Cafe Inc.,"Vancouver, BC V6E 1Y4",6322-Cuisiniers,1
,,Brigade Security Services Ltd.,"Aldergrove, BC V4W 0A4",6316-Surveillants des autres services,1
,,BrightStart Children's Academy Ltd.,"PORT COQUITLAM, BC V3C  1E",4214-Éducateurs et aides-éducateurs de la petite enfance,2
,,BS4U Japanese Restaurant Ltd,"Vancouver, BC V5N 1W1",6322-Cuisiniers,1
,,Buildings 360 Contracting Inc.,"LIONS BAY, BC V0N 2E0",6315-Surveillants des services de nettoyage,1
,,Buk Chang Dong House Of Tofu Soup Corporation,"Burnaby, BC V3N 4J5",6322-Cuisiniers,1
,,Bukchigo Jangguchigo Korean Restaurant Ltd,"Coquitlam, BC V3K 3V8",6322-Cuisiniers,2
,,Bull Enterprise Ltd,"Vancouver, BC V6E 2B1",6322-Cuisiniers,1
,,C & H Enterprises Ltd.,"Vancouver, BC V6Z 1B6",6322-Cuisiniers,1
,,C & J Development Enterprises Ltd.,"VANCOUVER, BC V6G 2T6",6341-Coiffeurs et barbiers,1
,,C&E Enterprises Ltd.,"Vancouver, BC V5Z 2X8",6311-Superviseurs des services alimentaires,1
,,Cafe Crema Inc.,"West Vancouver, BC V7T 1C3",6311-Superviseurs des services alimentaires,1
,,Cafenara Ltd,"Terrace, BC V8G 1T2",6322-Cuisiniers,1
,,Canada Nest Immigration Consulting Ltd.,"Vancouver, BC V6E 2S1",1241-Adjoints administratifs,1
,,Canada Time Academy Ltd.,"NORTH VANCOUVER, BC V7H 1R5",6311-Superviseurs des services alimentaires,1
,,Canada Tour System Inc.,"Vancouver, BC V6B 1L8","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,Canadian Journey Enterprise Ltd,"COQUITLAM, BC V3B 7N5",6531-Guides touristiques et guides itinérants,1
,,Cankor BBQ Ltd.,"Vancouver, BC V6G 1C2",6322-Cuisiniers,1
,,Canokanne Foods Ltd. o/a Turtle Bay Pub,"LAKE COUNTRY, BC V4V 1Y1",6322-Cuisiniers,2
,,Cantel Technologies Inc,"ABBOTSFORD, BC V2T 3K2",7612-Autres manoeuvres et aides de soutien de métiers,2
,,Canyon Springs Academy Inc.,"PITT MEADOWS, BC V3Y 1Z1",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Car Match Auto Group Inc.,"Burnaby, BC V5J 3G8",1241-Adjoints administratifs,1
,,Caveman Foods and Deli Ltd.,"VANCOUVER, BC V6B 6N9",6311-Superviseurs des services alimentaires,1
,,Cha Ching Holdings Ltd.,"Kelowna, BC V1W 3T1",0631-Directeurs de la restauration et des services alimentaires,1
,,,,6322-Cuisiniers,1
,,Charan Holdings Ltd.,"SQUAMISH, BC V0N 1T0",6311-Superviseurs des services alimentaires,1
,,Chef Cho Restaurant Ltd.,"Pitt Meadows, BC V3Y 2J4",6322-Cuisiniers,2
,,Chilliwackmaru Restaurant Ltd. o/a Maru Shshi,"Chilliwack, BC V2R 0M5",6322-Cuisiniers,2
,,Chura Investments Limited,"Vancouver, BC V6B 0J6",6341-Coiffeurs et barbiers,1
,,Chutney Restaurant Ltd,"Kelowna, BC V1Y 1W3",6322-Cuisiniers,1
,,CJ Coquitlam Sushi Mori Restaurant Ltd,"Coquitlam, BC V3H 4E2",6322-Cuisiniers,1
,,CJS Enterprises Ltd,"New Westminster, BC V3M 3T2",1241-Adjoints administratifs,1
,,CKS Holdings Ltd.,"Lytton, BC V0K 1Z0","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,Clearbrook Produce Ltd,"North Vancouver, BC V7J 0A1",6322-Cuisiniers,1
,,Clifton Enterprises dba Inn of the West,"Burnaby, BC V5C 2H6","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,CME Enterprise Ltd,"Burnaby, BC V5E 1T8",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Coal Harbour Restaurant Inc. dba Cardero's Restaurant,"Vancouver, BC V6G 3E7",6322-Cuisiniers,3
,,"Coast Spas Manufacturing, Inc","Langley, BC V2Y 1N1","9537-Monteurs, finisseurs et contrôleurs de produits divers",10
,,Come Arepa Ltd.,"VANCOUVER, BC V5R 6C3",6322-Cuisiniers,1
,,Comox Valley Culinary Culinary Connections Ltd. dba Locals-Food from the Heart of the Island,"COMOX, BC V9M 2W6",6322-Cuisiniers,1
,,Connex Global Communications Inc.,"Vancouver, BC V6B 3K4",1241-Adjoints administratifs,1
,,Continental Sausage Co Ltd,"Surrey, BC V3Z 1A1","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",2
,,CPM Foods Ltd,"Penticton, BC V2A 5H3",6311-Superviseurs des services alimentaires,1
,,CV Family Restaurant Corp,"WILLIAMS LAKE, BC V2G 4N2",6311-Superviseurs des services alimentaires,6
,,CYSP Sushi Enterprises Ltd,"North Vancouver, BC V7K 1Z3",6322-Cuisiniers,1
,,Dae Ya Holdings Ltd.,"Abbotsford, BC V2S 3P6",6322-Cuisiniers,1
,,Daidokoro Enterprises Ltd.,"Port Moody, BC V3H 5E4",6322-Cuisiniers,1
,,Daniel LS Enterprises Ltd,"Chilliwack, BC V2R 6E7",6322-Cuisiniers,1
,,Daon Korean Cuisine Ltd.,"COQUITLAM, BC V3K 6V9",6322-Cuisiniers,1
,,Dazzling Cafe Ltd,"RICHMOND, BC V6X 2A4",6321-Chefs,2
,,Deerwood Landscaping Ltd,"NORTH VANCOUVER, BC V7P 1A1",8612-Manoeuvres en aménagement paysager et en entretien des terrains,2
,,Dega Holdings Ltd.,"Squamish, BC V8B 0K5",6311-Superviseurs des services alimentaires,3
,,Delainy's Gluten Free Bakery Inc.,"Vancouver, BC V5T 2R6",6332-Boulangers-pâtissiers,1
,,Denji Enterprise Ltd.,"Burnaby, BC V3N 4R7",6322-Cuisiniers,2
,,Desi Bites Restaurant Ltd.,"SURREY, BC V2W 4E9",6322-Cuisiniers,2
,,Dewan E Khass Restaurant Inc.,"Vancouver, BC V5W 2Z5",6322-Cuisiniers,1
,,Dhanti Foods Ltd,"BURNABY, BC V5E 4H8",6311-Superviseurs des services alimentaires,3
,,Dockside Brewing Company Ltd,"Vancouver, BC V5H 3R9",6322-Cuisiniers,1
,,Dodo Sushi Inc.,"Vancouver, BC V6R 2H8",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,Dolce Salani Bakery Ltd.,"Vancouver, BC V5L 3H8",6332-Boulangers-pâtissiers,1
,,Dosa Factory Restaurant Ltd,"VANCOUVER, BC V5V 3E3",6322-Cuisiniers,1
,,DR. ALNOOR SOMJI INC,"North Vancouver, BC V7L 3G2",1241-Adjoints administratifs,1
,,EAJ Customs Brokers Inc.,"Richmond, BC V7B 1L1","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
