Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Requested LMIAs,Requested Positions,Postal Code,Latitude,Longitude
British Columbia ,High Wage ,JSS LANDSCAPING LTD.,"VANCOUVER, BC V5X 3Z5",22114-Landscape and horticulture technicians and specialists,Unknown,1,2,V5X 3Z5,49.2142481,-123.0882554
British Columbia ,High Wage ,Kaizen Renovations Corp.,"Vancouver,, BC V6H 1B6","72013-Contractors and supervisors, carpentry trades",Unknown,1,1,V6H 1B6,49.2650276,-123.1323358
British Columbia ,High Wage ,Kantasa Construction Ltd.,"Surrey, BC V3W 9N1",72310-Carpenters,Unknown,1,1,V3W 9N1,49.1383575,-122.8811306
British Columbia ,High Wage ,KD Pizza & Samosa Factory Ltd,"Vancouver, BC V6P 4A9",62020-Food service supervisors,Unknown,1,2,V6P 4A9,49.2094871,-123.1305309
British Columbia ,High Wage ,KHAKH ENTERPRISES LTD,"SURREY, BC V3S 2P4",72320-Bricklayers,Unknown,1,2,V3S 2P4,49.14180349999999,-122.8171799
British Columbia ,High Wage ,Khan Lighting And Electrical Inc.,"Vancouver, BC V5R 3V7",72200-Electricians (except industrial and power system),Unknown,1,2,V5R 3V7,49.2393738,-123.0427429
British Columbia ,High Wage ,KIARA IT SOLUTIONS LTD.,"SURREY, BC V3S 4B6","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1,V3S 4B6,49.1126733,-122.7368778
British Columbia ,High Wage ,KIARA IT SOLUTIONS LTD.,"SURREY, BC V3S 4B6",21234-Web developers and programmers,Unknown,1,1,V3S 4B6,49.1126733,-122.7368778
British Columbia ,High Wage ,KIMBROS153&INVESTMENT LTD,"North Vancouver, BC V7M 2K3",63200-Cooks,Unknown,1,1,V7M 2K3,49.3267846,-123.0725382
British Columbia ,High Wage ,Kiwi Irrigation Ltd,"Okanagan Falls, BC V0H 1R4",73200-Residential and commercial installers and servicers,Unknown,1,1,V0H 1R4,49.34810090000001,-119.5949363
British Columbia ,High Wage ,KM TILE LTD,"Port Coquitlam, BC V3C 5B8",22303-Construction estimators,Unknown,1,1,V3C 5B8,49.23820019999999,-122.7676956
British Columbia ,High Wage ,KOOTENAY TAMIL KITCHEN FOOD & BEVERAGE LTD,"Nelson, BC V1L 4J4",12200-Accounting technicians and bookkeepers,Unknown,1,1,V1L 4J4,49.4925849,-117.2918071
British Columbia ,High Wage ,Kravings Diner Inc.,"Parksville, BC V9P 2B9",63200-Cooks,Unknown,1,3,V9P 2B9,49.30864829999999,-124.3486926
British Columbia ,High Wage ,KSB Electrical Mechanical Ltd.,"Surrey, BC V3W 0H8",13110-Administrative assistants,Unknown,1,1,V3W 0H8,49.124286,-122.8864005
British Columbia ,High Wage ,KTC SUNDUNE SOLUTIONS INC,"Surrey, BC V3W 1E6",21232-Software developers and programmers,Unknown,1,1,V3W 1E6,49.14218779999999,-122.8652785
British Columbia ,High Wage ,KTL Transport Inc,"Richmond, BC V6W 0A2",73300-Transport truck drivers,Unknown,1,4,V6W 0A2,49.15707099999999,-123.0419378
British Columbia ,High Wage ,Kwong Fung Food Processing Factory Ltd,"Richmond, BC V6V 1P3","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1,V6V 1P3,49.1955429,-123.070039
British Columbia ,High Wage ,Ladishajis Transport Ltd,"Surrey, BC V4A 4T9",74102-Couriers and messengers,Unknown,1,1,V4A 4T9,49.0403628,-122.7906289
British Columbia ,High Wage ,Lakha Drywall Ltd.,"Surrey, BC V3W 2E5",75110-Construction trades helpers and labourers,Unknown,1,2,V3W 2E5,49.1267813,-122.8597886
British Columbia ,High Wage ,Latino Law Inc.,"Vancouver, BC V6B 0G5",13111-Legal administrative assistants,Unknown,1,1,V6B 0G5,49.2826513,-123.1079319
British Columbia ,High Wage ,Lemonshark Games Inc.,"Surrey, BC V3X 0K8",21233-Web designers,Unknown,1,2,V3X 0K8,49.1148506,-122.8672313
British Columbia ,High Wage ,Level One Construction Ltd.,"Vancouver, BC V5L 3A2",70010-Construction managers,Unknown,1,1,V5L 3A2,49.2703842,-123.0760418
British Columbia ,High Wage ,Lidder Transport Ltd,"Abbotsford, BC V4X 2M8",73300-Transport truck drivers,Unknown,1,3,V4X 2M8,49.0750532,-122.344683
British Columbia ,High Wage ,Lifetime Design and Fabrication,"Richmond, BC V6V 1M7",94105-Metalworking and forging machine operators,Unknown,1,1,V6V 1M7,49.20540099999999,-123.0823936
British Columbia ,High Wage ,LILLOOET AUTOBODY TOWING & SALVAGE LTD.,"Lillooet,, BC V0K 1V0","72411-Auto body collision, refinishing and glass technicians and damage repair estimators",Unknown,1,1,V0K 1V0,50.600328,-121.8425881
British Columbia ,High Wage ,Little river boat world Inc,"Sorrento, BC V0E 2W0",22312-Industrial instrument technicians and mechanics,Unknown,1,1,V0E 2W0,50.8637761,-119.2904606
British Columbia ,High Wage ,Logan Nails INC,"Quesnel, BC V2J 0B8","63211-Estheticians, electrologists and related occupations",Unknown,1,2,V2J 0B8,52.9621474,-122.443042
British Columbia ,High Wage ,Logos Holdings Ltd,"Vancouver, BC V5Y 3C3",62010-Retail sales supervisors,Unknown,2,2,V5Y 3C3,49.2367529,-123.1082051
British Columbia ,High Wage ,LONGSHENG HOLIDAYS CANADA INC.,"Richmond, BC V6X 2W8",60040-Managers in customer and personal services,Unknown,1,1,V6X 2W8,49.1862058,-123.1078123
British Columbia ,High Wage ,Lovey's little angels day care,"Vancouver, BC V5W 3B4",42202-Early childhood educators and assistants,Unknown,1,2,V5W 3B4,49.2317214,-123.0896656
British Columbia ,High Wage ,Lowe's Transport Ltd,"Surrey, BC V3X 3E5",73300-Transport truck drivers,Unknown,1,1,V3X 3E5,49.1023516,-122.8593105
British Columbia ,High Wage ,LUXURIOUS AFFAIRS EVENT DESIGN AND DECOR LTD,"SURREY, BC V3S 6J8","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1,V3S 6J8,49.10925659999999,-122.687326
British Columbia ,High Wage ,M K REBAR & LANDSCAPING LTD.,"Surrey, BC V3S 7H5",72310-Carpenters,Unknown,1,2,V3S 7H5,49.1365431,-122.8031754
British Columbia ,High Wage ,MAAN 02 Construction Ltd,"Vernon, BC V1T 5R4",75110-Construction trades helpers and labourers,Unknown,1,2,V1T 5R4,50.2558129,-119.2751383
British Columbia ,High Wage ,MACALLING STAGING & DESIGN LTD.,"Richmond, BC V6X 2P8","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1,V6X 2P8,49.1781705,-123.0997257
British Columbia ,High Wage ,Mahanakorn Food Corporation,"North Vancouver, BC V7M 3K7",60030-Restaurant and food service managers,Unknown,1,1,V7M 3K7,49.3103971,-123.0820207
British Columbia ,High Wage ,Mainstream Transport Ltd.,"Abbotsford, BC V4X 0A7",73300-Transport truck drivers,Unknown,1,4,V4X 0A7,49.0583125,-122.4506853
British Columbia ,High Wage ,MANDER BROS ENTERPRISES LTD.,"Surrey, BC V4N 4C8",13110-Administrative assistants,Unknown,1,1,V4N 4C8,49.1895045,-122.6912005
British Columbia ,High Wage ,Master Mind Kitchen Cabinets Ltd,"Coquitlam, BC V3K 7B8",13110-Administrative assistants,Unknown,1,1,V3K 7B8,49.223949,-122.8371371
British Columbia ,High Wage ,Master Swift Construction Inc.,"North Vancouver, BC V7M 1A4","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1,V7M 1A4,49.3128369,-123.0827251
British Columbia ,High Wage ,Mastercraft cabinet and painting LTD.,"Campbell River, BC V9W 4B6","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1,V9W 4B6,50.0233558,-125.2471816
British Columbia ,High Wage ,MazumaGo Holdings LTD,"Victoria, BC V8W 0B4",21232-Software developers and programmers,Unknown,1,1,V8W 0B4,48.47089500000001,-123.3597984
British Columbia ,High Wage ,Means of Production Inc,"Vancouver, BC V5L 3X3","51120-Producers, directors, choreographers and related occupations",Unknown,1,1,V5L 3X3,49.2742103,-123.0699519
British Columbia ,High Wage ,Mehome Real Estate Services Inc.,"Richmond, BC V7C 4V4","00012-Senior managers - financial, communications and other business services",Unknown,1,1,V7C 4V4,49.1708923,-123.1552414
British Columbia ,High Wage ,MID-KNIGHT ELECTRICAL LTD.,"SURREY, BC V3V 5R6",72200-Electricians (except industrial and power system),Unknown,2,2,V3V 5R6,49.17235119999999,-122.8531354
British Columbia ,High Wage ,MID-KNIGHT ELECTRICAL LTD.,"SURREY, BC V3V 5R6",75110-Construction trades helpers and labourers,Unknown,1,2,V3V 5R6,49.17235119999999,-122.8531354
British Columbia ,High Wage ,Mission City Pizza Ltd.,"Mission, BC V2V 2C3",62020-Food service supervisors,Unknown,1,1,V2V 2C3,49.1399362,-122.3160865
British Columbia ,High Wage ,"mizi trade co.,ltd","Richmond, BC V6X 2X9","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1,,,
British Columbia ,High Wage ,"mizi trade co.,ltd","Richmond, BC V6X 2X9","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1,,,
British Columbia ,High Wage ,MONA APPLIANCES,"Abbotsford, BC V2T 3S4",73200-Residential and commercial installers and servicers,Unknown,2,3,V2T 3S4,49.0496244,-122.3356805
British Columbia ,High Wage ,Monaco Cafe ltd,"VANCOUVER, BC V6B 1B6",60030-Restaurant and food service managers,Unknown,1,1,V6B 1B6,49.2842163,-123.109486
British Columbia ,High Wage ,MS Batth Trucking Ltd.,"Abbotsford, BC V2T 5W3",73300-Transport truck drivers,Unknown,1,2,V2T 5W3,49.0646843,-122.3732542
British Columbia ,High Wage ,Multiflora Rose Cafe and Restaurant,"Vancouver, BC V5N 2T3",62020-Food service supervisors,Unknown,1,1,V5N 2T3,49.2445805,-123.0646252
British Columbia ,High Wage ,Multiflora Rose Cafe and Restaurant,"Vancouver, BC V5N 2T3",63202-Bakers,Unknown,1,1,V5N 2T3,49.2445805,-123.0646252
British Columbia ,High Wage ,N & G Trucking Ltd.,"SURREY, BC V3R 6Z5",13100-Administrative officers,Unknown,1,1,V3R 6Z5,49.1699709,-122.8173456
British Columbia ,High Wage ,N & G Trucking Ltd.,"SURREY, BC V3R 6Z5",13110-Administrative assistants,Unknown,1,1,V3R 6Z5,49.1699709,-122.8173456
British Columbia ,High Wage ,"Navius Research, Inc.","Vancouver, BC V6C 2G8","41400-Natural and applied science policy researchers, consultants and program officers",Unknown,1,3,,,
British Columbia ,High Wage ,Nens Elite Cleaning,"Surrey, BC V3X 0B9",62024-Cleaning supervisors,Unknown,1,1,V3X 0B9,49.1116536,-122.8661673
British Columbia ,High Wage ,NEW DREAM MEDIA GROUP INC.,"Vancouver, BC V6G 2G3","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1,V6G 2G3,49.29022,-123.1313768
British Columbia ,High Wage ,New Edge Alliance INC.,"Coquitlam, BC V3K 3N9",14101-Receptionists,Unknown,1,1,V3K 3N9,49.2494173,-122.8672733
British Columbia ,High Wage ,New Eurowest Cabinets Ltd.,"Surrey, BC V3W 1H8",70010-Construction managers,Unknown,1,1,V3W 1H8,49.1391916,-122.8613665
British Columbia ,High Wage ,NEW SURREY CAR SERVICE CENTER LTD.,"Surrey, BC V3W 3A4",13100-Administrative officers,Unknown,1,1,V3W 3A4,49.1491163,-122.876818
British Columbia ,High Wage ,New View Drywall Ltd.,"Surrey, BC V3W 2J2","73102-Plasterers, drywall installers and finishers and lathers",Unknown,1,2,V3W 2J2,49.1300914,-122.8325392
British Columbia ,High Wage ,Newton Pizza House Ltd,"Surrey, BC V3W 4C9",60030-Restaurant and food service managers,Unknown,1,1,V3W 4C9,49.1311032,-122.867298
British Columbia ,High Wage ,Northland Properties Corporation-001,"Vancouver, BC V6J 4S5",22221-User support technicians,Unknown,1,1,V6J 4S5,49.2639446,-123.144636
British Columbia ,High Wage ,NORTHSITE CONTRACTING INC.,"Chilliwack, BC V2P 5T8",12200-Accounting technicians and bookkeepers,Unknown,1,1,V2P 5T8,49.1748431,-121.9359744
British Columbia ,High Wage ,Northwest Framing Limited,"SURREY, BC V4N 2L8",72310-Carpenters,Unknown,1,2,V4N 2L8,49.172646,-122.7814799
British Columbia ,High Wage ,Novella Wealth Corporation,"Richmond, BC V6X 2W8","00012-Senior managers - financial, communications and other business services",Unknown,1,1,V6X 2W8,49.1862058,-123.1078123
British Columbia ,High Wage ,OH Siding & Construction Ltd.,"Victoria, BC V9A 2Y1",72310-Carpenters,Unknown,1,2,V9A 2Y1,48.44504990000001,-123.4060363
British Columbia ,High Wage ,Old Royal Indian Cuisine Ltd.,"Kelowna, BC V1X 2Z4",60030-Restaurant and food service managers,Unknown,1,1,V1X 2Z4,49.8881928,-119.3871542
British Columbia ,High Wage ,Omineca Steel Ltd.,"Fort St. James, BC V0J 1P0",72400-Construction millwrights and industrial mechanics,Unknown,1,1,V0J 1P0,54.8261675,-125.0766779
British Columbia ,High Wage ,Pacific Fraser Bay Sourcing Inc,"Richmond, BC V6X 0W7","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1,V6X 0W7,49.1753434,-123.1420139
British Columbia ,High Wage ,Pacific Injection Molding Ltd,"Abbotsford, BC V2S 2W5","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1,V2S 2W5,49.0551196,-122.290311
British Columbia ,High Wage ,Pacific Injection Molding Ltd,"Abbotsford, BC V2S 2W5",12102-Procurement and purchasing agents and officers,Unknown,1,1,V2S 2W5,49.0551196,-122.290311
British Columbia ,High Wage ,Pain Free Health Inc.,"Surrey, BC V3Z 1H4",32200-Traditional Chinese medicine practitioners and acupuncturists,Unknown,1,1,V3Z 1H4,49.0597776,-122.7972933
British Columbia ,High Wage ,Panex Courier & Branding Ltd.,"Richmond, BC V7C 4V4","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1,V7C 4V4,49.1708923,-123.1552414
British Columbia ,High Wage ,PARDHAN CONSTRUCTION LTD.,"Delta, BC V4C 1A9",75110-Construction trades helpers and labourers,Unknown,1,1,V4C 1A9,49.1345892,-122.9031373
British Columbia ,High Wage ,PB67 Transportation Ltd,"Surrey, BC V3T 0N2",13110-Administrative assistants,Unknown,1,1,V3T 0N2,49.1899246,-122.8502236
British Columbia ,High Wage ,PBR Electrical Ltd,"Surrey, BC V3W 8G2",72200-Electricians (except industrial and power system),Unknown,1,1,V3W 8G2,49.1478838,-122.8369271
British Columbia ,High Wage ,PBR Electrical Ltd,"Surrey, BC V3W 8G2",75110-Construction trades helpers and labourers,Unknown,1,1,V3W 8G2,49.1478838,-122.8369271
British Columbia ,High Wage ,Peakpark Construction Ltd,"Surrey, BC V4N 4A2",72200-Electricians (except industrial and power system),Unknown,1,1,V4N 4A2,49.17372839999999,-122.7269406
British Columbia ,High Wage ,Penfolds Roofing Inc.,"Coquitlam, BC V3K 6X3",13110-Administrative assistants,Unknown,1,1,V3K 6X3,49.2257443,-122.8326222
British Columbia ,High Wage ,Perfect Auto & Window Glass Ltd.,"Surrey, BC V3W 9G2",73111-Glaziers,Unknown,1,1,V3W 9G2,49.15336869999999,-122.8795712
British Columbia ,High Wage ,Pine Tree Woodworks Ltd.,"Surrey, BC V3W 3H7",72310-Carpenters,Unknown,1,1,V3W 3H7,49.1591426,-122.8858703
British Columbia ,High Wage ,PIZZA CENTURY LTD.,"Surrey, BC V4N 5Y4",63200-Cooks,Unknown,1,2,V4N 5Y4,49.1358894,-122.6902406
British Columbia ,High Wage ,Poschner Construction (88) Ltd,"SURREY, BC V4N 6E3",73400-Heavy equipment operators,Unknown,1,3,V4N 6E3,49.1591914,-122.6953373
British Columbia ,High Wage ,Powerhouse Building Solutions (2009) Inc.,"Surrey,, BC V3Z 0P6",13100-Administrative officers,Unknown,1,1,V3Z 0P6,49.0665847,-122.6954974
British Columbia ,High Wage ,Precision Heat Treat Ltd.,"Surrey, BC V4N 4G4","92023-Supervisors, other mechanical and metal products manufacturing",Unknown,1,1,V4N 4G4,49.1757727,-122.6848762
British Columbia ,High Wage ,Premier Lighting Ltd,"BURNABY, BC V5K 4T3",22310-Electrical and electronics engineering technologists and technicians,Unknown,1,1,V5K 4T3,49.275356,-123.0230456
British Columbia ,High Wage ,PRICE S-MART LTD.,"New Westminister, BC V3L 3W9",62010-Retail sales supervisors,Unknown,1,3,V3L 3W9,49.2295982,-122.8923922
British Columbia ,High Wage ,Pro Choice Automotive Ltd,"Surrey, BC V3W 3E8",72106-Welders and related machine operators,Unknown,1,1,V3W 3E8,49.1530178,-122.8756873
British Columbia ,High Wage ,Problue Contractors Ltd.,"Kelowna, BC V1X 6P3",73112-Painters and decorators (except interior decorators),Unknown,1,1,V1X 6P3,49.9338308,-119.3681159
British Columbia ,High Wage ,Progressive Rubber Industries Inc.,"Kamloops, BC V2H 1G5",22301-Mechanical engineering technologists and technicians,Unknown,1,1,V2H 1G5,50.691387,-120.3255897
British Columbia ,High Wage ,Pro-Star Truck & Trailer Repair Ltd.,"Surrey, BC V3V 3S1",72106-Welders and related machine operators,Unknown,1,2,V3V 3S1,49.2082676,-122.8840022
British Columbia ,High Wage ,PUNJAB DRYWALL LTD,"ABBOTSFORD, BC V2T 6V8","73102-Plasterers, drywall installers and finishers and lathers",Unknown,1,3,V2T 6V8,49.0635138,-122.3449913
British Columbia ,High Wage ,Raisahara Enterprises Ltd.,"Surrey, BC V3W 6E3","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1,V3W 6E3,49.1618875,-122.8495966
British Columbia ,High Wage ,Rajput Holdings Ltd.,"Vancouver, BC V6Z 1L3","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1,V6Z 1L3,49.2800981,-123.1222553
British Columbia ,High Wage ,RAV CAN TRANSPORT INC,"SURREY, BC V3W 2E7",13110-Administrative assistants,Unknown,1,1,V3W 2E7,49.1261253,-122.8551995
British Columbia ,High Wage ,Right Time Cleaning services Ltd,"Surrey, BC V3V 6L9",62024-Cleaning supervisors,Unknown,1,1,V3V 6L9,49.1722918,-122.8378016
British Columbia ,High Wage ,Rivera Cleaning Services Ltd.,"North Vancouver, BC V7G 2S4",62024-Cleaning supervisors,Unknown,1,1,V7G 2S4,49.5483481,-122.7908739
British Columbia ,High Wage ,Riverland Motel Ltd,"Kamloops, BC V1S 1N5",13110-Administrative assistants,Unknown,1,1,V1S 1N5,50.6516619,-120.3707164
British Columbia ,High Wage ,RobotHouse Automation Inc,"Vernon, BC V1T 6B2",22311-Electronic service technicians (household and business equipment),Unknown,1,1,V1T 6B2,50.26125649999999,-119.2791762
British Columbia ,High Wage ,ROYAL STAR CONSTRUCTION,"Surrey, BC V3X 1Y5",73101-Tilesetters,Unknown,1,1,V3X 1Y5,49.1084845,-122.8802242
British Columbia ,High Wage ,RR Roof Rider Ltd,"Sooke, BC V9Z 0W2",73110-Roofers and shinglers,Unknown,1,3,V9Z 0W2,48.38825929999999,-123.7254894
British Columbia ,High Wage ,Ryan Bishop (Precision Homes) Enterprises Ltd.,"Victoria, BC V8Z 5Z2",72310-Carpenters,Unknown,1,1,V8Z 5Z2,48.5722187,-123.4024458
British Columbia ,High Wage ,S R IMMIGRATION SOLUTIONS LTD,"Langley, BC V3A 5X2",13111-Legal administrative assistants,Unknown,1,1,V3A 5X2,49.0864828,-122.6703535
British Columbia ,High Wage ,S&S Sand and Gravel Transportation Ltd.,"Langley, BC V2Y 2N7",73400-Heavy equipment operators,Unknown,1,1,V2Y 2N7,49.1202409,-122.6176055
British Columbia ,High Wage ,S&S Snappy cleaners Ltd.,"Surrey, BC V3W 6G3","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1,V3W 6G3,49.131704,-122.8715056
British Columbia ,High Wage ,Sabar Construction Ltd.,"Surrey, BC V3V 6L8",72310-Carpenters,Unknown,1,1,V3V 6L8,49.1638045,-122.8402695
British Columbia ,High Wage ,Sabhi Painting Ltd.,"Surrey, BC V3W 5X4",73112-Painters and decorators (except interior decorators),Unknown,1,1,V3W 5X4,49.1313633,-122.8584591
British Columbia ,High Wage ,Sahil Express Line Ltd.,"Delta, BC V4E 2E3",73300-Transport truck drivers,Unknown,1,2,V4E 2E3,49.13272509999999,-122.9028795
British Columbia ,High Wage ,SALTED & SWEET FOODS CORP.,"Port Coquitlam, BC V3B 0R9",13110-Administrative assistants,Unknown,1,1,V3B 0R9,49.25676439999999,-122.7396877
British Columbia ,High Wage ,Sam's Labour Ltd.,"Surrey, BC V3W 7J6",13100-Administrative officers,Unknown,1,1,V3W 7J6,49.12515399999999,-122.8540875
British Columbia ,High Wage ,Sandeep Carpet Ltd.,"Surrey, BC V3W 2N5",62010-Retail sales supervisors,Unknown,1,1,V3W 2N5,49.1340339,-122.8537005
British Columbia ,High Wage ,SANDHU BAJWA LOGISTICS LTD.,"surrey, BC V3X 2L9",73300-Transport truck drivers,Unknown,1,5,V3X 2L9,49.1128525,-122.8546713
British Columbia ,High Wage ,SANTEJ IMMIGRATION SOLUTIONS INC.,"surrey, BC V4N 0N9",13110-Administrative assistants,Unknown,1,1,V4N 0N9,49.1515259,-122.7703137
