"Employers Who Were Issued a Positive Labour Market Impact Assessment (LMIA) by Program Stream, National Occupational Classification (NOC) 2011 and Business Location, April to June 2022",b,c,d,e,f,g,h
British Columbia,   Low Wage,6407897 Canada Inc,"Prince George, BC V2M 3C8",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,641823 B.C. Ltd,"Burnaby, BC V5H 1Z5",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,644294 BC Ltd.,"Langley, BC V3A 4L6","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
British Columbia,   Low Wage,648039 BC Ltd,"Vancouver, BC V6Z 1L2",6322-Cooks,Unknown,2,7
British Columbia,   Low Wage,648850 BC LTD,"North Vancouver, BC V7J 1E2",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,655160 B.C. LTD,"Langley, BC V2Y 1A5",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,661736 BC LTD,"Vancouver, BC V6E 1N1",6211-Retail sales supervisors,Unknown,1,2
British Columbia,   Low Wage,686481 BC LTD,"Vancouver, BC V6H 1H2",6311-Food service supervisors,Unknown,2,2
British Columbia,   Low Wage,688953 BC Ltd.,"Surrey, BC V4N 5R8",6525-Hotel front desk clerks,Unknown,1,2
British Columbia,   Low Wage,688953 BC Ltd.,"Surrey, BC V4N 5R8",6731-Light duty cleaners,Unknown,1,2
British Columbia,   Low Wage,7-Eleven Canada Inc.,"Surrey, BC V3T 0C3",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,852279 Alberta Inc A/C Domino's Pizza,"Dawson Creek, BC V1G 3R6",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,97 Foods Ltd,"Kelowna, BC V1X 4J8",6311-Food service supervisors,Unknown,1,3
British Columbia,   Low Wage,9REEAT DINING LTD.,"Vancouver, BC V6A 1T8",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,9REEAT DINING LTD.,"Vancouver, BC V6A 1T8",6332-Bakers,Unknown,2,2
British Columbia,   Low Wage,A & B Tool Rentals Ltd,"Surrey, BC V3T 2W9",7514-Delivery and courier service drivers,Unknown,1,1
British Columbia,   Low Wage,A & W RESTAURANT,"Maple Ridge, BC V2X 2V7",6311-Food service supervisors,Unknown,1,2
British Columbia,   Low Wage,A Class Electric Ltd.,"Surrey, BC V3W 0V4",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,A little oriental Enterprise Ltd.,"Cranbrook, BC V1C 3S3",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,A’Group Beauty Ltd.,"Vancouver, BC V6Z 1T9",6341-Hairstylists and barbers,Unknown,1,2
British Columbia,   Low Wage,A1 BC Construction Ltd.,"Surrey, BC V3W 0P1",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,a1 building supplies ltd.,"Surrey, BC V3W 4P1",7452-Material handlers,Unknown,1,4
British Columbia,   Low Wage,A-1 RAILING & GATES LTD.,"Surrey, BC V3W 1B3",9612-Labourers in metal fabrication,Unknown,1,2
British Columbia,   Low Wage,A1 Sports Limited,"Surrey, BC V3S 7J1",6421-Retail salespersons,Unknown,1,1
British Columbia,   Low Wage,A1 TavlinFoodz9 Enterprises Ltd,"Victoria, BC V8T 4N4",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,A-1 Trusses Ltd.,"Surrey, BC V4N 3M9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
British Columbia,   Low Wage,AAA Decking and Gutter Ltd.,"Surrey, BC V3S 2C7",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,AAP Framing Ltd.,"Abbotsford, BC V2T 5R9",7611-Construction trades helpers and labourers,Unknown,1,1
British Columbia,   Low Wage,Abby Plumbing Heating & Gas Fitting Ltd.,"Abbotsford, BC V2S 1C4",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,Abby Welding LTD.,"Abbotsford, BC V4X 1B2",9612-Labourers in metal fabrication,Unknown,1,1
British Columbia,   Low Wage,ABC Academy - Children's Learning Center LTD,"New Westminster, BC V3L 1X6",4214-Early childhood educators and assistants,Unknown,1,1
British Columbia,   Low Wage,ABC Group Hotels Ltd.,"West Kelowna, BC V4T 3L8",6513-Food and beverage servers,Unknown,1,2
British Columbia,   Low Wage,ABC Group Hotels Ltd.,"West Kelowna, BC V4T 3L8",6525-Hotel front desk clerks,Unknown,1,2
British Columbia,   Low Wage,ABC Group Hotels Ltd.,"West Kelowna, BC V4T 3L8",6731-Light duty cleaners,Unknown,1,2
British Columbia,   Low Wage,Abougush Collision Inc.,"Kelowna, BC V1Y 7W6",7322-Motor vehicle body repairers,Unknown,1,2
British Columbia,   Low Wage,Accessory World Traders Ltd.,"Abbotsford, BC V3G 2W4",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,Accurate Aluminum Ltd.,"Burnaby, BC V5E 1C4",9612-Labourers in metal fabrication,Unknown,1,5
British Columbia,   Low Wage,ACE F&B Enterprise Ltd.,"Burnaby, BC V3N 4R7",6322-Cooks,Unknown,2,2
British Columbia,   Low Wage,Ace Okoman Holdings Ltd.,"Burnaby, BC V3J 7T9",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Acer Business Consulting Corporation,"Ashcroft, BC V0K 1A0",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Acer Business Consulting Corporation,"Ashcroft, BC V0K 1A0",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Across Border Visa Inc.,"Surrey, BC V3W 3A8",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Actfast Restoration & Repairs LTD.,"Surrey, BC V3T 2K3",7295-Floor covering installers,Unknown,1,2
British Columbia,   Low Wage,Active Patio & Railing Ltd,"Surrey, BC V3W 2C5",7441-Residential and commercial installers and servicers,Unknown,1,1
British Columbia,   Low Wage,Adam Turnbull Sales Ltd,"INVERMERE, BC V0A 1K3",6211-Retail sales supervisors,Unknown,2,6
British Columbia,   Low Wage,Adwal Holdings Ltd.,"Langley, BC V3A 7B1",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Adwood Manufacturing Ltd,"Kamloops, BC V2H 1S9","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,3
British Columbia,   Low Wage,AE & RS Restaurant Ltd.,"Surrey, BC V4A 5A4",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,AE & RS Restaurant Ltd.,"Surrey, BC V4A 5A4",6513-Food and beverage servers,Unknown,1,1
British Columbia,   Low Wage,Afghan Horseman Enterprises LTD,"Vancouver, BC V6H 4E5",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Agoongyi Korean Restaurant Ltd.,"Surrey, BC V3S 6K7",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,AJAY BOPARAI ENTERPRISES LTD,"KELOWNA, BC V1W 4S4",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Ajay Jewellers Ltd.,"Abbotsford, BC V2T 3S5",1311-Accounting technicians and bookkeepers,Unknown,1,1
British Columbia,   Low Wage,AJP Facility Contract Management Inc,"Surrey, BC V3W 3B5",8612-Landscaping and grounds maintenance labourers,Unknown,1,2
British Columbia,   Low Wage,Ajuker Grill & BBQ Chicken Ltd.,"Burnaby, BC V3N 4N3",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Akane Japanese Restaurant,"Langley, BC V1M 2K5",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Akedo Showten Enterprises Ltd.,"Langley, BC V3A 4E6",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,AKP Restaurants Ltd.,"Parksville, BC V9P 2B7",6311-Food service supervisors,Unknown,1,2
British Columbia,   Low Wage,Aldergrove Indian Bistro Ltd.,"Langley, BC V4W 3P9",6311-Food service supervisors,Unknown,2,2
British Columbia,   Low Wage,Aldergrove Indian Bistro Ltd.,"Langley, BC V4W 3P9",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Alderway Enterprises Ltd,"Cache Creek, BC V0K 1H0",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,ALDRED RESTAURANTS LTD dba McDonalds Restaurants,"Courtenay, BC V9N 2K7",0631-Restaurant and food service managers,Unknown,1,1
British Columbia,   Low Wage,ALIM Holdings Ltd.,"Whistler, BC V0N 1B7",6731-Light duty cleaners,Unknown,1,1
British Columbia,   Low Wage,All Clean Janitorial Services Ltd.,"Harrison hot springs, BC V0M 1K0",6731-Light duty cleaners,Unknown,1,2
British Columbia,   Low Wage,All Season Nails Ltd.,"West Vancouver, BC V7T 2W4","6562-Estheticians, electrologists and related occupations",Unknown,1,3
British Columbia,   Low Wage,ALLSET AUTO GLASS LTD.,"Vancouver, BC V5V 3N9",7322-Motor vehicle body repairers,Unknown,1,1
British Columbia,   Low Wage,Allwood Quality Kitchens Ltd.,"Surrey, BC V3W 4G1",5242-Interior designers and interior decorators,Unknown,1,1
British Columbia,   Low Wage,Alpha Two Hair Innovations Ltd,"Richmond, BC V6Y 4B2",6341-Hairstylists and barbers,Unknown,1,1
British Columbia,   Low Wage,ALS Property Management Ltd.,"Burnaby, BC V3N 4R7",1311-Accounting technicians and bookkeepers,Unknown,1,1
British Columbia,   Low Wage,Altec Windows inc.,"Surrey, BC V3R 7S2",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Altec Windows inc.,"Surrey, BC V3R 7S2",9612-Labourers in metal fabrication,Unknown,1,2
British Columbia,   Low Wage,Ambar Surrey Restaurant & Dhaba,"Surrey, BC V3W 4Z9",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Ambrosia Management Ltd.,"Duncan, BC V9L 6C5",6322-Cooks,Unknown,1,4
British Columbia,   Low Wage,Ami Sushi Ltd,"Langley, BC V3A 4E4",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Amir bakery LTD,"North Vancouver, BC V7M 2K3",6332-Bakers,Unknown,1,1
British Columbia,   Low Wage,Amir Ghaffari Personal Real estate corporation,"West Vancouver, BC V7V 1K9",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,AMK Environmental 2017 Ltd,"Surrey, BC V3T 2N2",7611-Construction trades helpers and labourers,Unknown,1,1
British Columbia,   Low Wage,Amra Bakery Inc.,"Vancouver, BC V5V 4G3",6332-Bakers,Unknown,1,1
British Columbia,   Low Wage,Amulet Holdings Inc.,"Salmon Arm, BC V1E 2S8",6311-Food service supervisors,Unknown,1,4
British Columbia,   Low Wage,Amy's Laser and Spa Ltd.,"New Westminster, BC V3M 5E4",6341-Hairstylists and barbers,Unknown,1,1
British Columbia,   Low Wage,Anu and AmberEnterprises Ltd,"Squamish, BC V8B 0R5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
British Columbia,   Low Wage,APEX ALUMINUM EXTRUSIONS LTD.,"LANGLEY, BC V1M 3E7","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,10
British Columbia,   Low Wage,API International Investment Inc.,"Burnaby, BC V5G 1B7",7294-Painters and decorators (except interior decorators),Unknown,1,1
British Columbia,   Low Wage,Apna Car Care Ltd.,"Surrey, BC V3W 3A6",6732-Specialized cleaners,Unknown,1,1
British Columbia,   Low Wage,Apna Professional Framing Ltd.,"Surrey, BC V3W 1H7",7611-Construction trades helpers and labourers,Unknown,1,1
British Columbia,   Low Wage,Apower International Trading Inc.,"Vancouver, BC V6G 1C3",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Aquilini Restaurants Limited Partnership,"Vancouver, BC V6B 0N8",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Aquilini Restaurants Limited Partnership,"Vancouver, BC V6E 1B2",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Aquilini Restaurants Limited Partnership,"Vancouver, BC V6E 1B2",6321-Chefs,Unknown,1,1
British Columbia,   Low Wage,ARB DRYWALL LTD.,"White Rock, BC V4B 4W7",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,Archway Construction Ltd.,"Burnaby,, BC V5J 5H8",1311-Accounting technicians and bookkeepers,Unknown,1,1
British Columbia,   Low Wage,Arden Montessori Childcare Ltd.,"Coquitlam, BC V3E 0K5",4214-Early childhood educators and assistants,Unknown,1,1
British Columbia,   Low Wage,Argowal Construction Ltd.,"SURREY, BC V3W 2V7",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,ARIA CONVENTION CENTRE LTD.,"Surrey, BC V3V 8C3",6512-Bartenders,Unknown,1,1
British Columbia,   Low Wage,Arigato Sushi (2012) Ltd.,"Kamloops, BC V2E 2R7",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Arigato Sushi (2012) Ltd.,"Kamloops, BC V2E 2R7",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Arikimiya Eatery Inc.,"Vancouver, BC V6G 2L5",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Armsby Holdings Ltd.,"Armstrong, BC V0E 1B0","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
British Columbia,   Low Wage,AROOP PAINTING & CONSTRUCTION LTD.,"Surrey, BC V3W 9W3",7294-Painters and decorators (except interior decorators),Unknown,1,1
British Columbia,   Low Wage,Arora Cloth House Ltd.,"Surrey, BC V3W 4G3","6342-Tailors, dressmakers, furriers and milliners",Unknown,1,1
British Columbia,   Low Wage,Arsh Gill Trucking Ltd,"Surrey, BC V3W 4E8",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Arsh Gill Trucking Ltd,"Surrey, BC V3W 4E8",1311-Accounting technicians and bookkeepers,Unknown,1,1
British Columbia,   Low Wage,Arthika Foods Incorporated,"Tsawwassen, BC V4M 0B2",6311-Food service supervisors,Unknown,1,2
British Columbia,   Low Wage,ARTISAN EATS CAFE INC.,"Bowen Island, BC V0N 1G2",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Artistic Landscaping Ltd.,"Pitt Meadows, BC V3Y 2R9",8612-Landscaping and grounds maintenance labourers,Unknown,1,2
British Columbia,   Low Wage,Arvin Painting Ltd.,"Surrey, BC V3W 2B8",7611-Construction trades helpers and labourers,Unknown,1,1
British Columbia,   Low Wage,Aryan Foods Ltd,"Victoria, BC V8Z 6E3",6311-Food service supervisors,Unknown,1,2
British Columbia,   Low Wage,Aseem Holdings Ltd.,"Mission, BC V2V 7P8",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Asia Pacific Food Co. Ltd.,"Richmond, BC V7A 5G1","9617-Labourers in food, beverage and associated products processing",Unknown,1,6
British Columbia,   Low Wage,Aspen Foods Ltd.,"North Vancouver, BC V7M 2J5",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Aspen Foods Ltd.,"North Vancouver, BC V7M 2J5",6322-Cooks,Unknown,2,2
British Columbia,   Low Wage,Aspirational Education & Consultancy Ltd.,"Burnaby, BC V5E 1A4",4214-Early childhood educators and assistants,Unknown,2,2
British Columbia,   Low Wage,Aspire Drywall Ltd.,"Nanaimo, BC V9S 3E5",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,ASSA CONSTRUCTION LTD.,"ABBOTSFORD, BC V2T 5B6",7441-Residential and commercial installers and servicers,Unknown,1,2
British Columbia,   Low Wage,Assi Market Coquitlam Inc.,"Coquitlam, BC V3B 7K1",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Atlantic Marble Manufacturing Ltd.,"Vancouver, BC V5X 3E3","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,2
British Columbia,   Low Wage,Atlas Railing and awning Inc.,"Surrey, BC V3W 3G8",9612-Labourers in metal fabrication,Unknown,1,1
British Columbia,   Low Wage,Atwal Janitorial Services Ltd.,"Surrey, BC V3W 6W2","6733-Janitors, caretakers and building superintendents",Unknown,1,2
British Columbia,   Low Wage,Aujla Drywall Ltd.,"Surrey, BC V3V 6L2",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,Aura 888 Foods Ltd.,"North Vancouver, BC V7M 0B3",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Aureflam Canada Inc.,"Vancouver, BC V6M 2P7",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Authentic Thai Massage,"Abbotsford, BC V2S 2B2",6564-Other personal service occupations,Unknown,1,2
British Columbia,   Low Wage,Autumn Childcare Centre Inc.,"Chilliwack, BC V2P 1B4",4214-Early childhood educators and assistants,Unknown,2,5
British Columbia,   Low Wage,Avjot Construction Co. Ltd,"Richmond, BC V7A 4A5",7611-Construction trades helpers and labourers,Unknown,1,1
British Columbia,   Low Wage,AVOS CONSTRUCTION LTD,"VANCOUVER, BC V5X 2L1",7611-Construction trades helpers and labourers,Unknown,1,3
British Columbia,   Low Wage,AVS WINDOWS LTD.,"Surrey, BC V3R 2T9",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,AYOUB'S DRIED FRUITS & NUTS INC.,"North Vancouver, BC V7H 0A1",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,B Cheema Roofing Ltd.,"Surrey, BC V3S 0B5",7611-Construction trades helpers and labourers,Unknown,1,3
British Columbia,   Low Wage,B&K Finishing & Carpentry Ltd,"Surrey, BC V3S 4A2",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,   Low Wage,B.N. Dulay's Trux Ltd.,"Surrey, BC V3V 4G6",1311-Accounting technicians and bookkeepers,Unknown,1,1
British Columbia,   Low Wage,Ba Bao restaurant Ltd,"Richmond, BC V6Y 2B1",6513-Food and beverage servers,Unknown,1,1
British Columbia,   Low Wage,Ba Bao restaurant Ltd,"Richmond, BC V6Y 2B1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
British Columbia,   Low Wage,Baan Lao Holdings Limited,"Vancouver, BC V6P 5A2",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Baan Lao Holdings Limited,"Vancouver, BC V6P 5A2",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Baby Shark Enterprises Ltd,"Surrey, BC V3V 5R7",7514-Delivery and courier service drivers,Unknown,1,5
British Columbia,   Low Wage,Badyal Enterprises Ltd,"Chilliwack, BC V2R 3C7",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Baggy Green 408 Holdings Inc.,"Vancouver, BC V5X 0C4",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,BAKE 49 BRANDS LTD.,"Vancouver, BC V6B 2T4",6332-Bakers,Unknown,1,1
British Columbia,   Low Wage,Bal Immigration Services Inc.,"Delta, BC V4C 6S3",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Balaji Holding Corporation o/a Edo Japan,"Cranbrook, BC V1C 3S4",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Bambooshrimp Marketing Ltd,"Vancouver, BC V6B 2B2",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Ban Chok Dee Thai Cuisine Ltd.,"Langley, BC V3A 4B6",6322-Cooks,Unknown,1,3
British Columbia,   Low Wage,Banana Grove Market & Deli Inc.,"Vancouver, BC V5M 2X8",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,BANH MI SAIGON LTD.,"Vancouver, BC V5P 3V6",6421-Retail salespersons,Unknown,1,1
British Columbia,   Low Wage,Bannerman Enterprises Inc.,"Fort St John, BC V1J 6J8",6421-Retail salespersons,Unknown,1,3
British Columbia,   Low Wage,Barber and Co Enterprises Ltd.,"vancouver, BC V6B 2K7",6341-Hairstylists and barbers,Unknown,1,1
British Columbia,   Low Wage,Barcelos Nordel Restaurants Ltd.,"Surrey, BC V3W 1P8",6311-Food service supervisors,Unknown,1,2
British Columbia,   Low Wage,Barley Mill Neighbours Pub Ltd,"West Kelowna, BC V4T 2M2",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,BARONS LIQUOR STORE LTD.,"Surrey, BC V4N 4C1",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,basha restaurant,"vancouver, BC V6C 3L6",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Basil Pasta Bar Corp.,"Burnaby, BC V5H 1Y9",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Basted Baker Inc.,"Sechelt, BC V0N 3A0",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,BBK Food Enterprise LTD,"Coquitlam, BC V3B 6S2",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,BBQ Canada Enterprises Ltd.,"Vancouver, BC V6G 1C8",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,BBQ Canada Enterprises Ltd.,"Vancouver, BC V6G 1C8",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,BC Masala Kitchen,"Surrey, BC V3R 0E2",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,BC Masala Kitchen,"Surrey, BC V3R 0E2",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,BDK Investments Ltd Ricky’s All Day Grill,"Langley, BC V2Y 1M9",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,BDS International Trucking Ltd,"Surrey, BC V3W 1A4",7452-Material handlers,Unknown,1,1
British Columbia,   Low Wage,Beacon Education Inc,"Richmond, BC V6W 1K6",4214-Early childhood educators and assistants,Unknown,2,3
British Columbia,   Low Wage,Bear Country Property Management (2018) Ltd,"Sun Peaks, BC V0E 5N0",6312-Executive housekeepers,Unknown,2,2
British Columbia,   Low Wage,Bearspaw Contracting Inc,"Elkford, BC V0B 1H0",6731-Light duty cleaners,Unknown,1,8
British Columbia,   Low Wage,Beatty Floors Ltd,"Burnaby, BC V5A 1W9",7295-Floor covering installers,Unknown,1,1
British Columbia,   Low Wage,Beaucoup Bakery and Cafe,"Vancouver, BC V6J 3B5",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Beaute TH Studio Inc.,"Vancouver, BC V5V 3P9",6341-Hairstylists and barbers,Unknown,1,2
British Columbia,   Low Wage,Beeryani Indian Bistro & Bar Ltd.,"VANCOUVER, BC V6G 2M9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
British Columbia,   Low Wage,Bella Pacifica Campground Inc.,"Tofino, BC V0R 2Z0",6525-Hotel front desk clerks,Unknown,1,2
British Columbia,   Low Wage,Bella Vista Restaurant Ltd.,"Harrison hot springs, BC V0M 1K0",6322-Cooks,Unknown,1,2
